Time,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,secondaryFault,tertiaryFault,correctLabels
871,0.72926,3744.3,4468.8,8.7865,27.358,42.222,2708.0,75.967,120.39,0.3139,80.169,51.711,2637.6,25.366,50.177,3102.6,22.887,68.441,286.47,342.93,94.413,77.717,32.975,8.8552,26.562,6.8837,18.821,1.6921,33.178,13.812,23.981,1.1243,18.219,2.3572,4.8072,2.354,0.0079792,0.79273,0.092341,53.533,43.432,63.155,53.971,71.609,56.747,22.97,36.411,43.136,46.943,63.446,41.51,18.132,0,0,1
872,0.66718,3665.3,4521.7,8.7145,27.11,42.12,2706.0,74.967,120.41,0.32175,80.354,50.141,2635.1,25.181,48.351,3100.2,22.183,68.5,284.06,342.73,94.605,77.416,32.542,8.8193,25.879,6.9176,18.704,1.7267,33.335,13.714,23.724,1.0611,18.463,2.3332,4.6986,2.3189,0.0079792,0.79273,0.092341,53.533,43.432,62.84,53.571,66.019,57.12,22.804,38.045,38.516,42.717,63.35,41.146,19.802,0,0,1
873,0.66933,3660.9,4508.5,8.6806,26.825,42.196,2701.9,75.035,120.42,0.32278,80.155,51.293,2630.5,25.551,48.631,3098.5,22.402,68.509,281.49,341.28,94.567,77.271,32.542,8.8193,25.879,6.9176,18.704,1.7267,33.335,13.714,23.724,1.0611,18.463,2.3332,4.6986,2.3189,0.0079792,0.79273,0.092341,53.533,43.432,62.914,53.729,65.807,55.709,22.257,37.92,41.906,43.366,63.27,41.754,19.299,0,0,1
874,0.70688,3651.1,4461.6,8.7813,26.746,42.401,2699.5,75.564,120.37,0.30896,80.061,51.443,2628.1,25.418,48.778,3097.7,23.3,68.476,282.52,340.78,94.799,76.972,32.299,9.1406,26.076,6.9271,19.046,1.7281,33.089,13.743,24.273,1.2774,18.111,2.3527,4.8992,2.2956,0.0079792,0.79273,0.092341,53.533,43.432,62.769,54.58,69.175,59.224,21.801,36.87,42.348,43.705,62.873,40.417,17.204,0,0,1
875,0.70617,3652.9,4516.8,8.6782,27.088,42.167,2700.7,75.613,120.39,0.30993,80.168,49.994,2629.0,24.977,49.485,3097.2,22.354,68.436,281.35,341.12,94.737,77.461,32.299,9.1406,26.076,6.9271,19.046,1.7281,33.089,13.743,24.273,1.2774,18.111,2.3527,4.8992,2.2956,0.019122,0.80057,0.096423,53.818,43.668,62.738,53.919,69.245,56.839,22.087,36.751,38.082,45.343,62.278,41.009,19.421,0,0,1
876,0.7258,3655.7,4477.9,8.7519,26.713,41.993,2701.0,74.481,120.4,0.31247,80.257,48.781,2630.0,23.514,49.362,3096.3,23.149,68.401,278.72,340.79,94.797,77.158,32.067,9.0079,25.977,6.953,18.797,1.7065,33.162,13.844,23.972,1.303,18.317,2.358,4.8337,2.3457,0.019122,0.80057,0.096423,53.818,43.668,62.567,53.53,71.459,58.337,22.321,37.084,34.512,45.057,62.036,40.074,17.559,0,0,1
877,0.72555,3664.7,4500.7,8.8624,26.899,42.322,2698.1,74.799,120.41,0.31279,79.978,49.374,2625.9,24.369,48.375,3094.8,22.955,68.324,279.45,340.52,94.793,76.78,32.067,9.0079,25.977,6.953,18.797,1.7065,33.162,13.844,23.972,1.303,18.317,2.358,4.8337,2.3457,0.019122,0.80057,0.096423,53.818,43.668,62.412,53.257,71.483,56.644,21.884,37.044,36.257,42.774,61.498,40.988,18.072,0,0,1
878,0.7469,3624.6,4535.8,8.8372,26.822,42.206,2698.4,75.848,120.37,0.32168,80.047,49.746,2627.3,27.39,51.058,3096.0,23.835,68.228,277.58,340.36,94.768,77.37,31.858,9.0543,26.307,6.8504,18.812,1.7063,32.426,13.92,24.385,1.3106,18.387,2.3414,4.8862,2.2461,0.019122,0.80057,0.096423,53.818,43.668,62.821,53.423,73.812,55.484,21.792,38.638,37.353,48.983,61.202,40.118,15.961,0,0,1
879,0.7476,3650.9,4514.7,8.8018,26.563,41.904,2702.9,75.407,120.42,0.32378,80.409,49.854,2631.5,24.108,50.413,3100.0,22.406,68.207,275.38,340.2,94.838,77.628,31.858,9.0543,26.307,6.8504,18.812,1.7063,32.426,13.92,24.385,1.3106,18.387,2.3414,4.8862,2.2461,0.019122,0.80057,0.096423,53.818,43.668,62.368,53.675,73.744,58.428,22.1,38.382,37.67,47.49,60.929,41.177,19.314,0,0,1
880,0.77199,3659.8,4523.5,8.6684,26.974,42.375,2704.7,75.266,120.43,0.33196,80.611,48.878,2633.4,24.975,49.825,3102.2,22.163,68.266,272.71,339.91,94.645,77.887,31.961,8.9645,26.719,6.9282,19.063,1.7331,32.858,13.833,23.746,1.316,18.788,2.3475,4.7848,2.3626,0.010543,0.82129,0.093988,53.71,43.101,63.096,53.529,75.778,58.876,21.926,39.498,34.798,46.13,60.825,40.916,19.854,0,0,1
881,0.76941,3700.4,4491.3,8.8265,26.368,41.899,2704.3,74.965,120.42,0.33126,80.603,49.316,2633.8,25.721,49.049,3102.6,23.609,68.294,272.46,339.99,94.623,77.506,31.961,8.9645,26.719,6.9282,19.063,1.7331,32.858,13.833,23.746,1.316,18.788,2.3475,4.7848,2.3626,0.010543,0.82129,0.093988,53.71,43.101,62.398,53.913,76.031,59.078,21.688,39.584,36.089,44.334,60.43,41.334,16.426,0,0,1
882,0.76323,3625.0,4477.7,8.6475,26.861,42.245,2702.5,75.842,120.39,0.32346,80.431,52.282,2631.1,23.537,49.205,3100.2,22.245,68.295,269.61,339.94,94.614,77.012,32.54,8.7156,26.733,6.9749,19.126,1.717,32.799,13.609,24.263,1.4646,18.402,2.3443,4.8351,2.3361,0.010543,0.82129,0.093988,53.71,43.101,63.007,53.434,75.259,59.068,22.121,38.29,44.816,44.693,60.268,40.278,19.698,0,0,1
883,0.76413,3647.5,4448.2,8.8401,27.306,41.973,2699.9,75.755,120.41,0.32542,80.153,49.466,2628.7,25.967,50.184,3097.7,23.236,68.195,270.96,340.01,94.777,76.954,32.54,8.7156,26.733,6.9749,19.126,1.717,32.799,13.609,24.263,1.4646,18.402,2.3443,4.8351,2.3361,0.010543,0.82129,0.093988,53.71,43.101,62.619,53.787,75.171,55.77,22.204,38.051,36.53,46.959,59.742,41.07,17.377,0,0,1
884,0.70465,3557.4,4464.8,8.8321,26.956,42.576,2699.5,74.677,120.38,0.29677,80.115,50.581,2628.3,24.412,51.213,3095.9,23.133,68.068,271.21,339.98,94.806,77.304,31.959,8.8604,26.326,6.9605,18.948,1.6969,32.972,13.828,23.854,1.1696,18.78,2.3976,4.8871,2.3541,0.010543,0.82129,0.093988,53.71,43.101,63.694,53.381,69.875,58.168,22.179,35.386,39.81,49.342,59.317,40.083,17.613,0,0,1
885,0.70935,3627.9,4489.1,8.7684,26.404,42.337,2699.9,75.928,120.4,0.29549,80.361,48.824,2629.2,24.03,50.786,3098.5,22.523,68.042,271.23,339.58,94.729,77.271,31.959,8.8604,26.326,6.9605,18.948,1.6969,32.972,13.828,23.854,1.1696,18.78,2.3976,4.8871,2.3541,0.027999,0.81988,0.1059,53.827,42.831,62.481,53.09,69.412,58.025,21.512,35.542,34.64,48.353,59.396,40.603,19.046,0,0,1
886,0.76446,3597.5,4480.5,8.7415,27.077,42.223,2699.6,74.847,120.39,0.32239,80.14,49.485,2627.6,24.995,50.557,3098.0,24.176,68.026,267.28,339.96,94.981,76.99,32.184,8.8674,26.451,6.9317,19.066,1.677,32.796,13.921,23.638,1.1459,18.533,2.3706,4.8098,2.2547,0.027999,0.81988,0.1059,53.827,42.831,63.05,53.586,74.926,57.535,21.709,37.964,36.584,47.822,59.558,40.624,15.164,0,0,1
887,0.76319,3641.6,4472.8,8.7496,26.726,42.276,2702.1,75.265,120.4,0.3247,80.297,50.908,2630.2,26.987,50.991,3099.2,23.152,67.952,268.49,339.98,94.756,77.601,32.184,8.8674,26.451,6.9317,19.066,1.677,32.796,13.921,23.638,1.1459,18.533,2.3706,4.8098,2.2547,0.027999,0.81988,0.1059,53.827,42.831,62.291,53.678,75.052,57.582,21.856,37.682,40.772,48.828,59.262,40.611,17.549,0,0,1
888,0.74268,3610.0,4448.0,8.7601,27.063,42.055,2704.0,75.286,120.4,0.32978,80.435,52.086,2631.7,24.557,49.701,3100.8,23.081,67.965,268.21,340.0,94.765,77.694,31.916,8.8212,26.691,6.8734,18.452,1.7679,32.68,13.793,24.127,1.2883,18.067,2.3387,4.8911,2.312,0.027999,0.81988,0.1059,53.827,42.831,63.027,53.645,73.028,58.742,22.177,39.643,44.24,45.843,59.096,41.037,17.698,0,0,1
889,0.74049,3662.4,4503.5,8.7934,27.04,42.16,2703.2,75.769,120.4,0.32877,80.415,52.209,2631.4,24.05,49.654,3100.7,22.588,67.997,267.93,339.58,94.827,77.333,31.916,8.8212,26.691,6.8734,18.452,1.7679,32.68,13.793,24.127,1.2883,18.067,2.3387,4.8911,2.312,0.027999,0.81988,0.1059,53.827,42.831,62.125,52.981,73.243,59.508,21.865,39.767,44.6,45.733,58.93,39.906,18.89,0,0,1
890,0.76946,3658.7,4518.5,8.9622,26.749,42.232,2703.4,75.04,120.42,0.31759,80.256,48.926,2631.4,25.344,49.444,3101.1,22.707,67.957,266.99,339.86,94.722,77.055,31.75,8.8515,26.053,6.8345,18.895,1.7207,32.84,13.917,24.016,1.4626,18.442,2.3453,4.8454,2.3893,0.027421,0.83995,0.10374,54.195,44.36,62.682,54.312,75.765,54.859,21.702,37.746,34.938,45.247,58.761,41.355,18.636,0,0,1
891,0.76952,3663.0,4563.8,8.9044,27.07,42.439,2701.9,75.354,120.38,0.31753,80.083,50.0,2630.9,24.235,47.921,3101.2,22.899,67.864,268.74,340.31,94.721,77.194,31.75,8.8515,26.053,6.8345,18.895,1.7207,32.84,13.917,24.016,1.4626,18.442,2.3453,4.8454,2.3893,0.027421,0.83995,0.10374,54.195,44.36,62.606,53.769,75.759,55.147,21.841,37.754,38.1,41.723,58.396,40.772,18.192,0,0,1
892,0.78976,3661.7,4494.7,8.7091,27.205,42.632,2703.6,74.991,120.41,0.33276,80.195,51.199,2632.4,24.442,49.591,3102.3,22.464,67.833,267.11,339.51,94.598,77.316,32.246,8.91,26.186,6.8444,18.42,1.7111,32.3,13.824,24.171,1.3287,18.761,2.3583,4.9521,2.2647,0.027421,0.83995,0.10374,54.195,44.36,62.997,53.526,77.663,58.153,21.94,39.27,41.629,45.588,58.332,41.124,19.218,0,0,1
893,0.78859,3657.2,4477.3,8.7255,26.884,42.421,2705.0,74.446,120.41,0.32854,80.313,50.445,2633.5,24.6,49.626,3104.1,22.661,67.798,265.42,340.15,94.67,77.592,32.246,8.91,26.186,6.8444,18.42,1.7111,32.3,13.824,24.171,1.3287,18.761,2.3583,4.9521,2.2647,0.027421,0.83995,0.10374,54.195,44.36,63.073,53.734,77.779,58.988,21.76,39.785,39.41,45.669,58.273,41.111,18.726,0,0,1
894,0.74458,3652.8,4522.9,8.7811,27.065,42.401,2705.6,73.711,120.41,0.32052,80.397,51.305,2634.9,24.863,50.917,3104.3,23.609,67.814,265.49,339.95,94.554,77.637,31.885,8.8818,26.434,6.9891,18.724,1.7506,32.814,13.754,23.785,1.2797,18.998,2.3126,4.8175,2.216,0.027421,0.83995,0.10374,54.195,44.36,63.104,54.375,73.048,57.537,22.209,38.339,41.939,48.657,58.054,41.546,16.46,0,0,1
895,0.74533,3665.3,4532.8,8.8811,27.146,42.302,2705.3,75.047,120.42,0.31841,80.449,51.003,2633.8,23.915,49.379,3105.6,23.258,67.863,266.91,339.87,94.585,77.642,31.885,8.8818,26.434,6.9891,18.724,1.7506,32.814,13.754,23.785,1.2797,18.998,2.3126,4.8175,2.216,0.017217,0.8499,0.10039,53.105,43.762,62.889,54.256,72.974,57.111,21.971,38.597,41.052,45.096,58.219,41.27,17.278,0,0,1
896,0.78343,3641.2,4441.0,8.7994,26.848,42.264,2706.0,74.504,120.41,0.31387,80.434,49.827,2635.0,24.192,48.145,3104.2,23.726,67.877,263.08,339.95,94.636,77.422,31.847,8.8534,26.218,6.9733,18.866,1.6897,32.868,13.802,24.03,1.2165,18.831,2.3405,4.9012,2.1941,0.017217,0.8499,0.10039,53.105,43.762,62.002,54.644,76.34,58.254,21.952,37.24,37.591,42.241,58.562,41.277,16.169,0,0,1
897,0.77811,3615.9,4543.3,8.8587,26.894,42.171,2706.3,74.977,120.36,0.31358,80.329,48.92,2634.7,24.373,49.924,3104.2,21.237,67.897,265.29,340.21,94.767,77.095,31.847,8.8534,26.218,6.9733,18.866,1.6897,32.868,13.802,24.03,1.2165,18.831,2.3405,4.9012,2.1941,0.017217,0.8499,0.10039,53.105,43.762,62.436,53.419,76.863,57.434,21.95,37.274,34.923,46.359,58.371,39.561,22.103,0,0,1
898,0.78708,3576.6,4515.2,8.7857,26.805,42.226,2702.6,75.457,120.39,0.318,79.934,51.222,2630.5,24.648,49.096,3101.6,21.831,67.82,265.47,340.08,94.774,76.957,32.265,8.9407,26.395,6.9488,18.618,1.6828,33.375,13.905,23.824,1.2172,19.037,2.3486,4.9633,2.3321,0.017217,0.8499,0.10039,53.105,43.762,63.157,53.402,77.363,58.106,21.657,37.947,41.698,44.442,58.365,41.898,20.741,0,0,1
899,0.78386,3646.3,4495.8,8.6884,27.139,42.13,2702.9,74.265,120.37,0.31862,79.824,49.064,2631.7,24.703,50.539,3100.4,23.01,67.692,264.75,340.32,94.781,77.394,32.265,8.9407,26.395,6.9488,18.618,1.6828,33.375,13.905,23.824,1.2172,19.037,2.3486,4.9633,2.3321,0.017217,0.8499,0.10039,53.105,43.762,61.958,53.634,77.681,59.051,22.394,37.871,35.347,47.781,58.448,40.393,17.942,0,0,1
900,0.74523,3598.5,4504.5,8.8223,27.231,42.312,2705.9,74.556,120.42,0.33457,80.099,52.119,2634.0,25.714,50.36,3102.7,22.057,67.65,266.05,340.48,94.771,77.577,32.076,8.8923,26.279,6.7625,19.266,1.7136,32.747,13.848,24.022,1.2159,18.873,2.38,4.9246,2.3226,0.023645,0.84107,0.11788,54.573,44.198,62.922,54.147,73.812,57.772,22.155,38.72,44.337,47.367,58.618,41.04,20.191,0,0,1
901,0.75111,3617.4,4505.6,8.8837,27.169,42.599,2706.8,74.795,120.38,0.32745,80.31,51.025,2635.5,23.335,49.479,3105.8,23.133,67.702,269.25,340.51,94.749,77.844,32.076,8.8923,26.279,6.7625,19.266,1.7136,32.747,13.848,24.022,1.2159,18.873,2.38,4.9246,2.3226,0.023645,0.84107,0.11788,54.573,44.198,62.595,54.133,73.234,58.097,21.972,39.588,41.118,45.328,58.462,40.047,17.595,0,0,1
902,0.76479,3678.1,4460.3,8.8266,26.973,42.038,2709.6,75.231,120.44,0.32172,80.49,49.644,2637.8,26.079,49.135,3106.7,22.154,67.806,269.47,340.32,94.662,77.542,32.196,8.9381,26.49,6.8774,18.834,1.7663,32.808,13.847,23.449,1.2375,18.556,2.3343,4.8274,2.2483,0.023645,0.84107,0.11788,54.573,44.198,63.21,53.056,75.509,55.069,22.241,38.845,37.054,44.533,58.568,42.225,19.919,0,0,1
903,0.76673,3669.0,4414.6,8.846,26.915,42.518,2706.9,74.625,120.4,0.32624,80.243,50.138,2635.7,25.076,48.475,3105.8,23.465,67.843,267.43,340.78,94.558,77.007,32.196,8.9381,26.49,6.8774,18.834,1.7663,32.808,13.847,23.449,1.2375,18.556,2.3343,4.8274,2.2483,0.023645,0.84107,0.11788,54.573,44.198,63.367,53.603,75.319,58.34,22.002,38.294,38.505,43.005,58.873,41.168,16.845,0,0,1
904,0.7563,3641.5,4508.7,8.8281,27.109,42.465,2703.0,76.057,120.41,0.32342,79.948,49.827,2631.2,25.01,49.923,3102.4,23.284,67.82,270.14,340.38,94.659,76.691,32.066,8.8216,26.496,6.9707,18.863,1.7529,32.199,13.863,24.331,1.3296,18.869,2.3375,4.8709,2.2779,0.023645,0.84107,0.11788,54.573,44.198,62.89,53.493,74.167,58.897,21.86,38.638,37.591,46.356,58.759,40.963,17.319,0,0,1
905,0.75501,3653.1,4484.9,8.8034,26.927,42.395,2703.0,74.911,120.37,0.32286,79.901,51.556,2631.5,25.768,50.816,3099.5,23.237,67.739,269.75,340.89,94.697,77.396,32.066,8.8216,26.496,6.9707,18.863,1.7529,32.199,13.863,24.331,1.3296,18.869,2.3375,4.8709,2.2779,0.0094371,0.85571,0.10041,54.712,44.204,62.692,53.777,74.294,57.613,22.144,38.706,42.68,48.424,58.717,41.314,17.404,0,0,1
906,0.7681,3598.4,4496.6,8.7384,26.581,42.135,2705.5,75.587,120.37,0.32675,80.171,50.974,2634.0,24.123,50.174,3102.9,23.052,67.741,268.55,340.76,94.785,77.174,32.14,8.7059,26.441,6.7061,18.57,1.7386,32.929,13.856,24.105,1.3158,18.94,2.3268,4.8724,2.2848,0.0094371,0.85571,0.10041,54.712,44.204,62.774,53.552,75.601,57.555,21.952,38.713,40.967,46.937,58.862,40.223,17.853,0,0,1
907,0.76784,3619.4,4480.9,8.739,26.728,42.469,2707.4,75.35,120.41,0.32619,80.273,49.796,2636.6,25.069,51.145,3103.9,23.847,67.786,269.47,341.08,94.678,77.614,32.14,8.7059,26.441,6.7061,18.57,1.7386,32.929,13.856,24.105,1.3158,18.94,2.3268,4.8724,2.2848,0.0094371,0.85571,0.10041,54.712,44.204,62.413,53.74,75.626,59.028,22.336,38.781,37.501,49.185,58.816,41.912,15.922,0,0,1
908,0.76208,3690.8,4539.2,8.7912,26.669,42.198,2707.7,74.976,120.38,0.328,80.294,49.123,2636.9,25.698,49.272,3105.4,21.989,67.846,268.65,341.18,94.595,77.169,32.102,8.8391,26.187,6.9628,18.494,1.6724,32.454,13.706,23.661,1.2997,18.532,2.3487,4.8078,2.3061,0.0094371,0.85571,0.10041,54.712,44.204,63.545,53.771,74.949,57.245,21.876,38.414,35.518,44.848,58.921,40.457,20.351,0,0,1
909,0.76088,3698.7,4513.8,8.8844,26.804,42.048,2705.1,74.857,120.45,0.32739,79.985,50.421,2634.1,24.922,49.762,3102.8,22.078,67.829,268.48,341.05,94.526,77.186,32.102,8.8391,26.187,6.9628,18.494,1.6724,32.454,13.706,23.661,1.2997,18.532,2.3487,4.8078,2.3061,0.0094371,0.85571,0.10041,54.712,44.204,63.409,54.075,75.067,56.985,21.903,38.489,39.338,45.983,58.972,42.323,20.161,0,0,1
910,0.76748,3643.6,4542.8,8.8759,26.71,42.571,2705.9,75.578,120.37,0.31213,80.039,49.511,2634.4,24.335,48.961,3102.8,22.629,67.794,271.0,341.06,94.638,77.225,32.102,8.9084,26.464,6.6573,18.546,1.732,33.072,13.856,23.926,1.2079,18.538,2.3478,4.8849,2.2641,0.030283,0.83974,0.10169,53.047,44.614,62.152,53.956,75.287,57.467,22.349,36.291,36.662,44.129,59.182,39.97,18.858,0,0,1
911,0.76711,3593.2,4540.9,8.8753,26.816,42.37,2707.1,74.845,120.43,0.30577,80.072,50.135,2636.6,24.965,50.79,3103.8,23.445,67.792,268.81,341.3,94.648,77.213,32.102,8.9084,26.464,6.6573,18.546,1.732,33.072,13.856,23.926,1.2079,18.538,2.3478,4.8849,2.2641,0.030283,0.83974,0.10169,53.047,44.614,63.019,53.979,75.324,55.639,22.353,37.067,38.498,48.362,59.588,41.809,16.926,0,0,1
912,0.76644,3717.4,4490.5,8.8204,27.17,42.65,2707.3,75.77,120.39,0.32358,80.148,49.046,2636.7,23.344,50.466,3105.9,22.587,67.822,273.14,340.78,94.467,77.182,31.749,8.8734,26.216,6.9417,18.794,1.7471,32.788,13.739,24.127,1.4215,18.799,2.3456,4.788,2.3331,0.030283,0.83974,0.10169,53.047,44.614,63.63,54.499,75.561,58.335,22.163,38.836,35.292,47.612,59.409,40.749,18.956,0,0,1
913,0.7675,3716.6,4483.6,8.8531,26.883,42.181,2707.9,75.008,120.42,0.32385,80.207,49.497,2636.2,25.183,48.643,3105.8,22.687,67.825,273.51,340.8,94.396,77.504,31.749,8.8734,26.216,6.9417,18.794,1.7471,32.788,13.739,24.127,1.4215,18.799,2.3456,4.788,2.3331,0.030283,0.83974,0.10169,53.047,44.614,63.643,54.582,75.457,57.004,21.961,38.803,36.619,43.392,59.581,41.916,18.693,0,0,1
914,0.80424,3624.6,4456.1,8.7464,27.049,42.133,2708.4,75.577,120.39,0.31246,80.292,49.611,2636.4,23.886,49.269,3106.3,22.867,67.933,270.25,340.78,94.605,77.411,32.314,9.0054,26.763,6.9804,18.671,1.7372,32.549,13.902,24.357,1.2498,18.639,2.3201,4.8736,2.304,0.030283,0.83974,0.10169,53.047,44.614,62.81,54.318,79.108,59.678,22.19,37.027,36.955,44.841,60.076,41.637,18.265,0,0,1
915,0.80469,3645.1,4537.9,8.6474,27.025,42.224,2707.5,76.054,120.39,0.31433,80.191,50.951,2635.6,24.575,49.227,3104.5,23.208,67.932,270.41,341.09,94.479,77.372,32.314,9.0054,26.763,6.9804,18.671,1.7372,32.549,13.902,24.357,1.2498,18.639,2.3201,4.8736,2.304,0.041444,0.84164,0.11172,54.125,44.145,62.457,53.339,79.064,57.798,22.278,36.799,40.9,44.744,59.876,41.337,17.457,0,0,1
916,0.74947,3661.2,4516.3,8.8347,26.51,42.382,2706.1,74.768,120.37,0.32898,80.187,50.75,2634.9,25.796,50.76,3103.1,23.462,67.98,270.06,341.37,94.696,77.188,31.892,8.8798,25.75,6.8189,18.64,1.7422,32.601,13.794,23.987,1.3434,18.575,2.3357,4.8547,2.3095,0.041444,0.84164,0.11172,54.125,44.145,61.766,53.907,74.065,58.284,21.901,39.364,40.306,48.292,59.94,40.874,16.865,0,0,1
917,0.75139,3622.9,4541.3,8.7312,27.001,42.682,2704.6,75.342,120.39,0.33141,80.099,49.93,2632.9,25.863,48.52,3102.0,23.98,67.968,272.34,340.93,94.709,77.258,31.892,8.8798,25.75,6.8189,18.64,1.7422,32.601,13.794,23.987,1.3434,18.575,2.3357,4.8547,2.3095,0.041444,0.84164,0.11172,54.125,44.145,62.425,53.607,73.875,58.259,22.108,39.067,37.895,43.109,59.77,40.986,15.634,0,0,1
918,0.79156,3672.8,4501.1,8.7137,27.157,41.885,2705.3,75.078,120.39,0.31755,80.107,50.906,2634.4,26.152,48.204,3102.9,22.593,67.938,269.29,341.23,94.739,77.367,32.242,8.9397,26.484,7.0126,18.657,1.7555,32.845,13.753,23.628,1.093,18.338,2.348,4.8327,2.378,0.041444,0.84164,0.11172,54.125,44.145,62.967,54.187,78.118,59.926,22.258,37.912,40.766,42.378,60.078,40.86,18.924,0,0,1
919,0.79066,3630.6,4492.1,8.7089,26.893,42.556,2706.4,74.433,120.42,0.31869,80.076,49.271,2635.0,27.814,51.468,3103.5,22.308,67.937,271.53,341.2,94.54,77.36,32.242,8.9397,26.484,7.0126,18.657,1.7555,32.845,13.753,23.628,1.093,18.338,2.348,4.8327,2.378,0.041444,0.84164,0.11172,54.125,44.145,63.692,54.294,78.207,57.824,22.341,37.773,35.956,49.932,59.915,41.753,19.607,0,0,1
920,0.76259,3597.9,4469.5,8.6927,27.054,42.319,2708.0,75.204,120.36,0.31457,80.304,49.456,2637.2,25.224,49.751,3103.9,23.102,67.966,272.31,341.3,94.755,77.685,32.185,8.9331,26.711,6.8333,19.18,1.7393,33.069,13.651,23.724,1.1817,18.6,2.3548,4.7874,2.3175,0.017423,0.8384,0.11145,54.124,44.52,62.525,54.543,74.563,56.962,22.497,37.112,36.5,45.957,59.935,40.432,17.677,0,0,1
921,0.76053,3577.7,4494.9,8.73,27.331,42.319,2708.7,74.732,120.43,0.3125,80.434,49.498,2637.8,23.549,49.519,3104.5,22.665,68.018,269.93,341.38,94.638,77.865,32.185,8.9331,26.711,6.8333,19.18,1.7393,33.069,13.651,23.724,1.1817,18.6,2.3548,4.7874,2.3175,0.017423,0.8384,0.11145,54.124,44.52,62.873,54.238,74.766,59.556,22.577,37.364,36.622,45.42,60.202,41.787,18.688,0,0,1
922,0.76597,3638.8,4429.4,8.7416,26.947,42.213,2708.7,75.364,120.4,0.30041,80.378,49.566,2636.4,26.305,51.028,3105.1,23.162,68.105,271.73,341.2,94.654,77.083,32.465,8.8413,26.367,6.95,19.103,1.7126,32.682,13.762,23.609,1.293,18.604,2.3179,4.8024,2.2355,0.017423,0.8384,0.11145,54.124,44.52,63.354,53.717,75.262,58.646,22.379,35.916,36.824,48.913,60.092,40.482,17.547,0,0,1
923,0.76631,3650.3,4419.1,8.6787,27.1,42.078,2704.7,75.612,120.42,0.2996,80.041,49.185,2633.4,23.218,49.665,3102.7,23.078,68.077,271.95,341.44,94.624,76.866,32.465,8.8413,26.367,6.95,19.103,1.7126,32.682,13.762,23.609,1.293,18.604,2.3179,4.8024,2.2355,0.017423,0.8384,0.11145,54.124,44.52,63.156,53.839,75.228,56.38,22.01,36.015,35.701,45.76,60.128,41.846,17.783,0,0,1
924,0.73675,3628.1,4478.5,8.7564,26.895,41.96,2701.5,74.141,120.38,0.31297,79.712,51.019,2629.3,25.827,50.476,3096.5,22.396,67.951,272.47,341.33,94.781,76.598,32.217,8.9331,26.442,6.8167,19.405,1.7352,32.87,13.71,23.947,1.2586,18.78,2.347,4.8996,2.3345,0.017423,0.8384,0.11145,54.124,44.52,62.506,53.255,72.524,57.328,22.418,37.197,41.097,47.635,60.145,40.288,19.46,0,0,1
925,0.7361,3637.4,4462.6,8.9036,26.848,42.647,2701.6,74.637,120.38,0.31509,79.853,50.296,2630.1,25.38,50.387,3097.0,23.17,67.867,273.57,341.11,94.818,77.305,32.217,8.9331,26.442,6.8167,19.405,1.7352,32.87,13.71,23.947,1.2586,18.78,2.347,4.8996,2.3345,0.030427,0.85249,0.10345,53.674,44.77,62.345,53.446,72.589,55.501,22.329,36.939,38.971,47.43,60.038,40.297,17.589,0,0,1
926,0.75768,3651.9,4467.6,8.7,26.629,42.246,2703.0,74.762,120.4,0.30432,79.976,49.315,2632.1,24.687,51.395,3098.2,23.513,67.846,272.6,341.28,94.728,77.348,32.21,9.0154,26.573,6.7757,18.518,1.6983,33.009,13.84,23.919,1.1937,18.214,2.3493,4.8124,2.1979,0.030427,0.85249,0.10345,53.674,44.77,63.264,52.566,74.874,59.954,22.334,36.733,36.085,49.762,60.155,41.119,16.78,0,0,1
927,0.75693,3632.8,4440.8,8.6216,27.118,42.077,2706.0,75.28,120.4,0.30851,80.323,50.911,2636.2,26.406,50.489,3100.3,23.387,67.903,274.54,341.42,94.611,77.782,32.21,9.0154,26.573,6.7757,18.518,1.6983,33.009,13.84,23.919,1.1937,18.214,2.3493,4.8124,2.1979,0.030427,0.85249,0.10345,53.674,44.77,63.593,52.886,74.948,58.811,22.983,36.223,40.782,47.666,60.01,41.814,17.027,0,0,1
928,0.76065,3672.6,4539.9,8.8009,27.173,42.442,2705.8,74.626,120.43,0.32365,80.4,50.665,2634.3,24.963,49.287,3103.5,21.976,68.021,272.05,341.22,94.557,77.569,32.371,8.9773,26.476,6.9064,19.057,1.7447,32.885,14.117,24.141,1.303,18.665,2.3259,4.8236,2.2946,0.030427,0.85249,0.10345,53.674,44.77,63.348,53.844,74.657,57.166,22.291,37.785,40.057,44.885,60.253,41.196,20.369,0,0,1
