,faultNumber,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
380,0.0,3663.3,4567.4,9.089,27.352,42.637,2698.5,74.831,120.37,0.35878,80.334,48.387,2626.8,24.045,48.974,3098.0,22.346,65.992,232.19,340.55,94.676,77.17,32.505,9.0039,26.057,6.9964,18.93,1.6769,32.763,13.933,23.7,1.2963,18.822,2.2947,4.916,2.3087,0.01253,0.82789,0.081812,53.399,42.436,63.062,53.677,22.194,64.667,21.753,42.793,33.354,44.16,48.628,41.026,19.503
381,0.0,3691.4,4512.8,9.479,26.795,42.243,2696.3,75.179,120.39,0.36139,80.094,49.918,2624.7,24.781,49.381,3095.1,22.805,65.983,234.97,340.44,94.648,76.799,32.505,9.0039,26.057,6.9964,18.93,1.6769,32.763,13.933,23.7,1.2963,18.822,2.2947,4.916,2.3087,0.01253,0.82789,0.081812,53.399,42.436,62.578,54.33,22.396,61.109,21.465,42.476,37.859,45.102,48.581,40.59,18.457
382,0.0,3623.8,4491.1,9.391,27.01,42.34,2694.9,74.935,120.37,0.35447,79.972,51.809,2622.9,25.527,49.047,3093.0,23.696,65.885,233.48,340.58,94.844,77.228,31.711,8.946,26.143,6.7465,18.995,1.6643,32.766,13.911,23.685,1.209,18.828,2.2525,4.8835,2.3561,0.01253,0.82789,0.081812,53.399,42.436,62.809,53.942,21.104,61.393,21.999,42.283,43.423,44.329,48.921,40.441,16.334
383,0.0,3620.7,4476.7,9.5149,26.779,42.219,2697.4,73.538,120.38,0.35432,80.234,48.767,2626.3,26.022,50.444,3094.2,22.569,65.901,237.37,340.83,94.752,77.456,31.711,8.946,26.143,6.7465,18.995,1.6643,32.766,13.911,23.685,1.209,18.828,2.2525,4.8835,2.3561,0.01253,0.82789,0.081812,53.399,42.436,62.862,54.114,21.336,61.317,21.839,42.301,34.471,47.561,48.778,40.532,18.994
384,0.0,3698.0,4473.9,9.4436,26.739,42.453,2700.4,75.115,120.42,0.35412,80.345,50.416,2629.9,23.574,51.313,3097.7,22.53,65.943,235.51,340.28,94.603,77.527,32.352,8.9332,25.67,6.8531,18.801,1.6136,32.959,13.951,24.125,1.1377,18.591,2.2898,4.7865,2.3721,0.01253,0.82789,0.081812,53.399,42.436,63.734,53.959,29.021,60.051,21.906,41.876,39.323,49.572,49.145,41.465,19.08
385,0.0,3728.1,4499.1,9.4154,26.623,42.356,2700.2,74.783,120.4,0.35119,80.333,50.612,2628.4,25.14,50.263,3100.0,22.186,65.978,234.47,340.47,94.422,77.577,32.352,8.9332,25.67,6.8531,18.801,1.6136,32.959,13.951,24.125,1.1377,18.591,2.2898,4.7865,2.3721,0.012888,0.83889,0.094569,53.773,43.56,63.216,53.657,28.992,61.084,21.57,42.233,39.901,47.142,48.795,40.492,19.884
386,0.0,3644.3,4536.3,9.4347,26.862,42.073,2701.2,74.86,120.45,0.35676,80.524,49.377,2629.2,24.957,50.365,3100.4,21.613,66.013,234.0,340.13,94.46,77.732,32.184,8.9688,26.56,6.7168,18.882,1.642,32.66,13.726,24.106,1.4949,18.554,2.3206,4.8319,2.2565,0.012888,0.83889,0.094569,53.773,43.56,63.801,53.666,22.784,64.139,21.693,42.806,36.266,47.378,48.754,42.573,21.218
387,0.0,3679.3,4535.3,9.3611,27.016,42.394,2700.2,74.202,120.38,0.35849,80.454,48.474,2629.2,26.307,49.626,3098.8,23.591,66.07,233.24,340.48,94.626,77.35,32.184,8.9688,26.56,6.7168,18.882,1.642,32.66,13.726,24.106,1.4949,18.554,2.3206,4.8319,2.2565,0.012888,0.83889,0.094569,53.773,43.56,63.198,53.677,22.93,61.811,22.135,42.596,33.61,45.669,48.739,40.36,16.535
388,0.0,3718.4,4491.9,9.3993,26.675,42.508,2699.6,75.334,120.42,0.32971,80.442,49.214,2628.7,26.318,50.229,3099.1,23.345,66.073,232.23,340.77,94.368,77.425,31.986,8.8513,26.11,6.9242,19.148,1.702,32.698,13.861,23.652,1.2338,18.996,2.2397,4.9117,2.3601,0.012888,0.83889,0.094569,53.773,43.56,63.812,53.988,24.364,61.454,21.682,40.092,35.786,47.065,48.744,41.679,17.108
389,0.0,3722.5,4479.0,9.4387,27.074,42.115,2698.2,75.452,120.41,0.33186,80.282,50.73,2626.9,23.356,50.353,3098.1,22.861,66.04,230.7,340.47,94.467,77.17,31.986,8.8513,26.11,6.9242,19.148,1.702,32.698,13.861,23.652,1.2338,18.996,2.2397,4.9117,2.3601,0.012888,0.83889,0.094569,53.773,43.56,63.741,54.142,24.554,61.516,21.759,39.829,40.249,47.351,48.799,41.757,18.281
390,0.0,3666.1,4462.8,9.3117,26.824,42.515,2698.3,74.545,120.41,0.34861,80.346,50.692,2627.0,27.901,49.323,3095.8,23.17,66.019,232.59,340.64,94.562,77.642,32.367,8.8753,25.792,6.7471,19.375,1.6516,33.1,13.614,23.936,1.3758,18.706,2.2609,4.8371,2.3276,0.023948,0.83879,0.10581,53.256,43.608,62.951,53.644,26.487,62.758,21.892,41.371,40.137,44.968,48.829,41.09,17.513
391,0.0,3656.7,4472.1,9.2811,26.971,42.537,2698.0,75.195,120.39,0.34689,80.367,49.938,2626.5,26.282,50.485,3097.5,22.543,66.027,234.88,340.14,94.471,77.323,32.367,8.8753,25.792,6.7471,19.375,1.6516,33.1,13.614,23.936,1.3758,18.706,2.2609,4.8371,2.3276,0.023948,0.83879,0.10581,53.256,43.608,63.112,53.531,26.464,58.797,21.689,41.581,37.917,47.657,48.663,40.875,19.018
392,0.0,3714.5,4451.2,9.3676,27.053,42.517,2697.8,75.318,120.4,0.31851,80.252,50.205,2626.3,26.277,49.048,3096.1,23.001,66.027,234.72,340.39,94.614,77.545,31.987,8.9104,26.494,7.0313,18.901,1.6474,32.728,13.739,23.823,1.0009,19.112,2.2551,4.8723,2.3013,0.023948,0.83879,0.10581,53.256,43.608,63.715,53.144,22.866,60.161,21.957,38.298,38.704,44.332,48.717,41.325,17.923
393,0.0,3678.4,4431.1,9.3702,26.811,42.484,2697.1,75.188,120.39,0.31723,80.201,49.81,2625.4,24.586,48.48,3094.3,22.808,66.005,235.07,340.91,94.443,77.153,31.987,8.9104,26.494,7.0313,18.901,1.6474,32.728,13.739,23.823,1.0009,19.112,2.2551,4.8723,2.3013,0.023948,0.83879,0.10581,53.256,43.608,64.336,53.385,22.727,60.844,21.782,38.454,37.54,43.017,48.728,40.89,18.421
394,0.0,3636.7,4538.6,9.4005,26.758,42.58,2696.7,75.353,120.37,0.32923,80.141,50.543,2625.1,25.26,50.83,3094.3,22.107,65.988,235.22,340.49,94.784,77.254,32.008,8.8196,26.291,6.933,19.123,1.6814,33.242,13.772,23.666,1.3624,18.584,2.2333,4.9012,2.2745,0.023948,0.83879,0.10581,53.256,43.608,62.555,53.201,26.393,62.951,21.676,40.105,39.698,48.454,48.759,41.066,20.092
395,0.0,3649.5,4501.3,9.4463,27.051,42.223,2700.9,74.708,120.39,0.32805,80.461,50.661,2630.2,25.372,48.205,3097.1,22.845,65.99,235.85,340.92,94.54,77.694,32.008,8.8196,26.291,6.933,19.123,1.6814,33.242,13.772,23.666,1.3624,18.584,2.2333,4.9012,2.2745,0.012956,0.83008,0.10261,53.272,44.218,62.333,53.647,26.544,62.099,22.346,40.249,40.045,42.379,48.746,41.089,18.29
396,0.0,3670.5,4467.7,9.4257,26.776,42.132,2700.3,74.58,120.4,0.33876,80.335,48.259,2628.2,24.322,51.668,3098.9,22.824,66.041,235.97,341.12,94.715,77.358,32.067,8.8229,26.365,7.0499,18.789,1.6705,32.95,13.852,24.078,1.5798,18.755,2.2556,4.8941,2.3263,0.012956,0.83008,0.10261,53.272,44.218,62.741,53.465,26.433,60.906,21.855,39.741,32.976,50.395,48.775,42.131,18.361
397,0.0,3645.9,4465.1,9.2523,26.448,42.293,2701.0,73.994,120.39,0.33719,80.348,49.065,2629.9,25.294,49.034,3099.4,22.823,66.024,234.0,341.41,94.519,77.521,32.067,8.8229,26.365,7.0499,18.789,1.6705,32.95,13.852,24.078,1.5798,18.755,2.2556,4.8941,2.3263,0.012956,0.83008,0.10261,53.272,44.218,63.163,53.496,26.605,63.129,21.56,39.933,35.349,44.299,48.991,40.663,18.35
398,0.0,3666.4,4464.1,9.2837,26.89,42.175,2701.7,75.077,120.4,0.34895,80.235,51.836,2629.3,25.696,49.962,3098.6,23.169,66.063,237.15,341.4,94.791,77.252,32.151,8.8305,26.641,6.7999,18.644,1.6074,32.771,13.779,23.761,1.3199,18.79,2.2772,4.9175,2.2871,0.012956,0.83008,0.10261,53.272,44.218,61.682,54.297,25.97,63.689,22.117,40.607,43.503,46.446,48.749,40.879,17.547
399,0.0,3635.3,4449.9,9.3348,27.19,42.711,2702.8,75.322,120.41,0.34535,80.279,48.946,2632.3,25.552,52.099,3099.4,22.67,66.053,234.59,341.55,94.638,77.541,32.151,8.8305,26.641,6.7999,18.644,1.6074,32.771,13.779,23.761,1.3199,18.79,2.2772,4.9175,2.2871,0.012956,0.83008,0.10261,53.272,44.218,62.217,54.467,25.921,60.461,22.442,41.046,34.997,51.391,49.02,41.28,18.706
400,0.0,3656.6,4480.6,9.3181,27.032,42.758,2704.2,74.647,120.39,0.33588,80.236,49.913,2633.7,25.012,48.897,3101.3,23.012,66.002,235.64,341.98,94.629,77.396,32.136,8.8501,26.126,6.9352,19.623,1.6646,33.178,13.89,23.689,1.3702,18.649,2.2642,4.9877,2.2937,0.023022,0.82089,0.093874,53.889,43.796,64.004,54.466,25.282,61.72,22.264,40.237,37.845,43.981,48.743,40.98,17.906
401,0.0,3700.7,4487.9,9.3823,26.779,42.551,2703.6,74.576,120.4,0.33798,80.147,48.506,2632.4,25.621,50.328,3101.1,22.889,66.02,235.56,341.9,94.513,77.171,32.136,8.8501,26.126,6.9352,19.623,1.6646,33.178,13.89,23.689,1.3702,18.649,2.2642,4.9877,2.2937,0.023022,0.82089,0.093874,53.889,43.796,63.244,54.378,24.962,61.768,22.017,39.98,33.705,47.293,48.694,41.156,18.221
402,0.0,3674.0,4425.0,9.3216,26.786,42.383,2702.2,74.249,120.39,0.34936,79.998,48.954,2631.1,25.534,48.909,3098.6,23.801,65.961,235.25,341.91,94.576,76.984,32.308,8.8681,26.012,6.7458,18.722,1.684,33.112,13.96,24.066,1.0398,18.539,2.2647,4.8978,2.3486,0.023022,0.82089,0.093874,53.889,43.796,62.532,52.669,25.58,63.127,22.157,41.597,35.022,44.009,48.67,41.019,16.083
403,0.0,3634.6,4395.4,9.3388,26.875,42.241,2702.5,75.228,120.41,0.34889,80.057,49.105,2631.9,24.13,51.224,3097.8,23.532,65.929,233.3,342.33,94.647,77.304,32.308,8.8681,26.012,6.7458,18.722,1.684,33.112,13.96,24.066,1.0398,18.539,2.2647,4.8978,2.3486,0.023022,0.82089,0.093874,53.889,43.796,63.209,53.023,25.514,62.906,22.486,41.655,35.466,49.367,48.792,40.721,16.699
404,0.0,3693.9,4519.1,9.4066,26.532,42.235,2704.0,75.31,120.4,0.35706,80.224,50.277,2633.7,25.334,51.057,3099.1,23.864,65.921,233.18,342.47,94.423,77.512,32.692,8.7816,26.81,6.9488,18.805,1.6463,33.115,13.888,24.112,1.3496,18.452,2.3012,4.8579,2.3158,0.023022,0.82089,0.093874,53.889,43.796,63.889,53.686,23.761,61.489,22.517,42.678,38.915,48.981,48.751,41.529,15.887
405,0.0,3715.0,4497.7,9.4361,26.656,41.788,2704.1,75.508,120.44,0.35686,80.33,51.107,2633.2,26.059,49.594,3101.1,23.075,65.97,234.3,342.49,94.493,77.529,32.692,8.7816,26.81,6.9488,18.805,1.6463,33.115,13.888,24.112,1.3496,18.452,2.3012,4.8579,2.3158,0.02178,0.82935,0.10263,54.646,43.544,63.526,53.942,23.886,60.642,22.115,42.702,41.358,45.595,48.342,42.599,17.745
406,0.0,3648.5,4469.0,9.3942,26.799,42.178,2702.3,75.63,120.39,0.35366,80.237,51.73,2631.2,25.14,49.98,3098.9,21.753,65.98,232.84,342.03,94.541,77.203,32.607,8.7584,26.432,6.9934,18.694,1.6371,33.042,13.889,23.989,1.2354,18.741,2.2986,4.792,2.3857,0.02178,0.82935,0.10263,54.646,43.544,62.923,54.084,20.008,61.645,22.142,41.324,43.192,46.487,48.305,41.066,20.894
407,0.0,3664.9,4515.0,9.5902,26.672,42.42,2699.1,74.836,120.39,0.34893,79.971,51.038,2627.7,25.114,49.989,3095.2,23.066,65.929,232.88,342.53,94.773,77.193,32.607,8.7584,26.432,6.9934,18.694,1.6371,33.042,13.889,23.989,1.2354,18.741,2.2986,4.792,2.3857,0.02178,0.82935,0.10263,54.646,43.544,62.64,53.534,19.913,59.568,22.278,41.901,41.155,46.509,48.141,40.922,17.804
408,0.0,3619.7,4504.4,9.4151,27.038,42.187,2700.0,75.001,120.37,0.35183,80.049,49.747,2629.3,26.194,49.762,3095.6,23.233,65.864,234.1,342.13,94.676,77.65,32.342,8.7354,26.138,7.0549,18.491,1.6945,32.819,13.922,23.698,1.2871,18.025,2.2897,4.8576,2.3455,0.02178,0.82935,0.10263,54.646,43.544,62.943,53.937,20.169,63.043,22.591,41.669,37.356,45.983,47.873,40.535,17.388
409,0.0,3655.5,4485.3,9.4995,26.603,42.038,2703.6,74.604,120.41,0.35235,80.299,51.689,2632.0,25.975,50.327,3099.2,23.189,65.864,231.77,342.15,94.747,77.551,32.342,8.7354,26.138,7.0549,18.491,1.6945,32.819,13.922,23.698,1.2871,18.025,2.2897,4.8576,2.3455,0.02178,0.82935,0.10263,54.646,43.544,62.327,54.166,19.961,61.794,22.059,41.605,43.071,47.291,47.921,40.791,17.475
410,0.0,3625.5,4511.9,9.4033,27.007,42.275,2704.8,74.34,120.41,0.35616,80.235,50.104,2633.1,25.008,50.086,3101.2,22.59,65.886,232.18,342.01,94.709,77.315,32.053,8.9667,26.922,6.9521,19.001,1.6686,32.648,13.742,23.32,1.4452,18.097,2.2294,4.7477,2.2712,0.0061584,0.82747,0.11146,54.1,44.903,62.17,54.375,22.358,60.253,22.277,42.152,38.405,46.732,47.919,41.153,18.91
411,0.0,3638.8,4540.2,9.4258,26.854,42.35,2707.4,74.476,120.39,0.35933,80.27,50.085,2636.0,23.834,50.605,3102.6,22.312,65.846,231.25,341.98,94.789,77.873,32.053,8.9667,26.922,6.9521,19.001,1.6686,32.648,13.742,23.32,1.4452,18.097,2.2294,4.7477,2.2712,0.0061584,0.82747,0.11146,54.1,44.903,61.941,54.037,22.273,62.531,22.462,41.765,38.35,47.935,47.927,40.748,19.53
412,0.0,3634.6,4476.6,9.3407,27.013,42.198,2709.7,74.96,120.41,0.33843,80.291,48.778,2638.2,24.498,48.076,3106.1,24.296,65.889,231.79,341.99,94.586,77.398,32.236,8.8683,26.434,6.8476,18.766,1.6512,33.09,13.903,23.953,1.2639,18.586,2.2432,4.8581,2.2707,0.0061584,0.82747,0.11146,54.1,44.903,62.801,53.551,25.164,62.86,22.278,39.507,34.505,42.082,47.803,41.578,14.835
413,0.0,3640.5,4455.6,9.4829,26.766,42.234,2709.6,75.052,120.4,0.33592,80.124,49.989,2638.2,25.076,50.693,3106.7,23.13,65.838,232.21,342.4,94.662,77.613,32.236,8.8683,26.434,6.8476,18.766,1.6512,33.09,13.903,23.953,1.2639,18.586,2.2432,4.8581,2.2707,0.0061584,0.82747,0.11146,54.1,44.903,62.699,53.802,25.019,63.924,22.308,39.814,38.067,48.137,47.693,40.738,17.593
414,0.0,3665.6,4477.4,9.3243,26.864,42.519,2710.1,74.461,120.4,0.35189,80.112,49.385,2638.9,24.41,51.353,3106.5,23.39,65.819,231.59,342.6,94.526,77.183,31.812,8.8094,26.687,6.8264,18.731,1.7021,32.727,13.688,24.403,1.3504,18.784,2.2555,4.8465,2.4086,0.0061584,0.82747,0.11146,54.1,44.903,63.167,54.101,23.5,63.034,22.392,42.16,36.289,49.665,47.677,40.82,17.008
415,0.0,3664.2,4499.1,9.4217,26.693,42.916,2709.7,75.154,120.42,0.35728,79.952,49.295,2638.3,25.687,51.291,3106.4,23.643,65.756,232.16,343.04,94.648,77.457,31.812,8.8094,26.687,6.8264,18.731,1.7021,32.727,13.688,24.403,1.3504,18.784,2.2555,4.8465,2.4086,0.026998,0.84179,0.10067,53.793,43.402,63.191,53.841,23.649,61.34,22.246,41.502,36.026,49.521,47.496,40.518,16.396
416,0.0,3680.8,4485.9,9.5406,27.018,42.549,2713.4,74.41,120.4,0.32911,80.138,48.51,2643.5,23.626,50.525,3109.2,22.899,65.717,232.57,343.02,94.432,77.631,31.929,8.9308,26.455,6.8615,18.527,1.6925,32.875,13.931,24.145,1.2362,18.251,2.283,4.9443,2.221,0.026998,0.84179,0.10067,53.793,43.402,63.133,54.089,27.662,62.166,22.805,39.148,33.714,47.748,47.364,40.943,18.143
417,0.0,3677.6,4470.7,9.625,26.811,42.089,2713.7,74.624,120.42,0.33223,80.057,50.37,2642.1,24.972,49.806,3110.7,22.406,65.732,228.89,343.17,94.538,77.211,31.929,8.9308,26.455,6.8615,18.527,1.6925,32.875,13.931,24.145,1.2362,18.251,2.283,4.9443,2.221,0.026998,0.84179,0.10067,53.793,43.402,63.188,54.271,27.605,60.2,22.706,38.767,39.188,46.085,47.595,41.93,19.339
418,0.0,3660.4,4514.9,9.3851,26.486,42.504,2715.1,74.746,120.42,0.35619,79.996,50.71,2645.3,27.699,49.758,3109.7,22.512,65.696,230.6,343.54,94.391,77.486,32.397,8.9228,26.064,6.8945,19.153,1.6425,32.648,13.701,23.811,1.1459,18.846,2.2814,4.789,2.2237,0.026998,0.84179,0.10067,53.793,43.402,63.213,54.269,27.092,60.766,22.888,42.317,40.19,45.975,47.35,41.424,19.074
419,0.0,3669.3,4550.3,9.4523,27.169,42.381,2716.6,75.738,120.41,0.35847,80.111,49.728,2646.3,23.457,47.833,3110.4,22.496,65.673,228.22,343.65,94.455,77.344,32.397,8.9228,26.064,6.8945,19.153,1.6425,32.648,13.701,23.811,1.1459,18.846,2.2814,4.789,2.2237,0.026998,0.84179,0.10067,53.793,43.402,63.06,53.845,27.031,63.122,23.116,42.038,37.301,41.519,47.467,41.011,19.103
420,0.0,3649.3,4477.8,9.4449,26.998,42.62,2714.5,75.691,120.41,0.33096,79.875,50.012,2643.7,23.725,50.774,3108.4,22.398,65.671,230.5,344.11,94.472,76.991,32.623,8.9763,26.631,6.976,18.544,1.6521,33.021,13.716,24.395,1.1528,18.467,2.2394,4.8357,2.2839,0.015787,0.81729,0.088436,52.962,43.633,63.118,53.167,22.434,61.505,23.079,39.245,38.136,48.325,47.537,41.523,19.383
421,0.0,3641.2,4463.6,9.4838,27.194,42.54,2713.1,75.159,120.37,0.33216,79.663,50.92,2642.9,23.738,50.143,3106.8,23.213,65.592,230.83,344.53,94.574,77.011,32.623,8.9763,26.631,6.976,18.544,1.6521,33.021,13.716,24.395,1.1528,18.467,2.2394,4.8357,2.2839,0.015787,0.81729,0.088436,52.962,43.633,63.257,53.337,22.419,59.889,23.073,39.099,40.807,46.865,47.577,40.861,17.459
422,0.0,3612.2,4533.7,9.4127,27.214,42.229,2713.5,75.665,120.41,0.32962,79.705,49.99,2643.8,24.383,50.719,3107.7,23.586,65.573,231.76,344.65,94.702,77.333,32.194,8.8631,26.647,6.6189,18.353,1.6774,32.963,13.667,24.39,1.1163,18.04,2.2051,4.8226,2.2618,0.015787,0.81729,0.088436,52.962,43.633,62.991,53.979,19.699,61.613,23.183,39.643,38.07,48.199,47.565,42.026,16.561
423,0.0,3667.2,4526.4,9.4467,26.917,42.482,2715.1,75.71,120.36,0.33054,79.783,49.602,2644.9,25.53,48.857,3108.9,22.735,65.546,232.21,344.35,94.622,77.298,32.194,8.8631,26.647,6.6189,18.353,1.6774,32.963,13.667,24.39,1.1163,18.04,2.2051,4.8226,2.2618,0.015787,0.81729,0.088436,52.962,43.633,62.044,54.066,19.949,61.028,23.299,39.532,36.928,43.89,47.596,40.155,18.585
424,0.0,3729.8,4538.5,9.5004,26.653,42.75,2716.2,74.832,120.45,0.32919,79.604,49.97,2645.5,26.09,49.173,3111.5,23.338,65.533,231.33,344.3,94.589,77.049,32.139,8.6956,27.019,6.9659,18.211,1.6463,33.548,13.535,24.067,1.39,18.5,2.2796,4.7206,2.3518,0.015787,0.81729,0.088436,52.962,43.633,64.179,54.444,23.797,60.848,22.608,38.178,38.011,44.621,47.746,42.179,17.19
425,0.0,3715.1,4574.1,9.4285,26.904,42.492,2717.8,74.79,120.41,0.32642,79.707,49.274,2647.7,25.526,50.844,3112.2,23.301,65.51,232.93,344.46,94.332,77.331,32.139,8.6956,27.019,6.9659,18.211,1.6463,33.548,13.535,24.067,1.39,18.5,2.2796,4.7206,2.3518,0.0092366,0.81236,0.10845,53.558,43.154,64.432,54.018,23.808,61.461,23.018,38.516,35.962,48.487,47.038,41.601,17.26
426,0.0,3647.4,4550.8,9.3809,27.181,42.177,2722.3,75.66,120.43,0.30741,80.113,48.984,2651.9,25.236,50.831,3114.8,22.805,65.54,228.84,344.6,94.332,77.784,32.26,8.7559,26.864,6.9982,18.058,1.6375,32.79,13.866,24.278,1.3181,18.198,2.237,4.7349,2.277,0.0092366,0.81236,0.10845,53.558,43.154,62.638,54.73,24.168,61.723,23.319,36.972,35.111,48.458,47.193,42.355,18.374
427,0.0,3658.1,4474.3,9.3373,26.82,42.462,2723.1,75.874,120.39,0.30867,80.121,49.65,2652.1,25.143,50.508,3117.3,22.63,65.639,228.66,344.21,94.413,77.208,32.26,8.7559,26.864,6.9982,18.058,1.6375,32.79,13.866,24.278,1.3181,18.198,2.237,4.7349,2.277,0.0092366,0.81236,0.10845,53.558,43.154,62.454,55.646,24.241,61.741,22.98,36.818,37.069,47.71,46.995,41.372,18.815
428,0.0,3610.8,4575.4,9.367,26.707,42.601,2720.7,75.887,120.39,0.34842,79.922,49.847,2650.9,24.961,49.663,3115.2,22.468,65.635,228.04,344.19,94.576,77.535,32.372,8.7827,26.581,6.9114,18.403,1.6665,33.316,13.695,24.63,1.2028,18.38,2.2673,4.7592,2.1953,0.0092366,0.81236,0.10845,53.558,43.154,62.891,54.919,23.321,63.424,23.066,40.651,37.649,45.754,46.839,41.566,19.174
429,0.0,3659.5,4551.4,9.4641,26.9,42.57,2719.8,75.954,120.39,0.34686,79.765,50.111,2648.9,24.087,50.723,3114.2,23.308,65.588,225.7,344.21,94.6,77.237,32.372,8.7827,26.581,6.9114,18.403,1.6665,33.316,13.695,24.63,1.2028,18.38,2.2673,4.7592,2.1953,0.0092366,0.81236,0.10845,53.558,43.154,62.052,55.207,23.015,61.844,22.844,40.841,38.427,48.208,46.839,41.63,17.211
430,0.0,3635.7,4531.1,9.4002,27.131,42.325,2719.8,74.286,120.41,0.32726,79.684,51.888,2649.0,23.499,50.982,3114.0,21.618,65.509,227.11,344.28,94.68,77.3,32.399,8.7147,26.959,6.8223,18.297,1.6682,33.203,13.714,24.032,1.2039,18.039,2.2304,4.8267,2.3901,0.021023,0.81275,0.093852,53.427,44.964,63.154,54.695,22.097,62.072,23.302,38.601,43.656,48.807,46.346,41.607,21.224
431,0.0,3681.1,4545.9,9.4255,26.982,42.329,2718.9,75.438,120.38,0.32884,79.626,50.72,2648.5,25.04,49.553,3113.8,22.787,65.447,225.76,344.18,94.434,77.254,32.399,8.7147,26.959,6.8223,18.297,1.6682,33.203,13.714,24.032,1.2039,18.039,2.2304,4.8267,2.3901,0.021023,0.81275,0.093852,53.427,44.964,62.373,54.517,21.714,61.272,23.151,38.408,40.218,45.499,46.194,41.161,18.467
432,0.0,3697.8,4563.2,9.3584,26.731,42.525,2720.6,75.213,120.42,0.32681,79.771,49.629,2650.3,24.653,49.195,3113.4,22.274,65.401,225.34,344.44,94.76,77.251,32.318,8.8244,26.86,6.827,18.02,1.6421,32.997,13.841,23.909,1.0705,18.452,2.2493,4.7601,2.3303,0.021023,0.81275,0.093852,53.427,44.964,62.882,54.643,21.613,60.806,23.162,38.993,37.007,44.672,45.96,41.458,19.684
433,0.0,3704.8,4547.7,9.4679,26.865,42.356,2718.2,74.437,120.4,0.32987,79.657,50.995,2647.5,24.373,49.951,3113.3,23.08,65.356,224.78,344.23,94.316,76.959,32.318,8.8244,26.86,6.827,18.02,1.6421,32.997,13.841,23.909,1.0705,18.452,2.2493,4.7601,2.3303,0.021023,0.81275,0.093852,53.427,44.964,62.76,54.828,21.604,61.784,23.255,38.62,41.028,46.42,45.739,41.243,17.805
434,0.0,3663.6,4584.0,9.4416,26.748,42.771,2717.7,74.767,120.39,0.34362,79.711,48.626,2646.3,25.412,50.242,3113.6,22.641,65.312,225.5,343.59,94.732,77.332,32.265,8.9589,26.294,6.7795,18.212,1.6277,32.853,13.753,24.998,1.1946,18.448,2.2222,4.7478,2.2456,0.021023,0.81275,0.093852,53.427,44.964,63.483,55.176,22.092,61.229,22.522,40.264,34.057,47.093,45.405,41.396,18.826
435,0.0,3664.9,4619.2,9.3806,26.852,42.27,2718.2,75.731,120.42,0.34302,79.828,51.507,2647.6,24.804,48.947,3113.0,21.874,65.298,222.54,342.91,94.287,77.251,32.265,8.9589,26.294,6.7795,18.212,1.6277,32.853,13.753,24.998,1.1946,18.448,2.2222,4.7478,2.2456,0.010911,0.82285,0.099573,52.976,44.385,63.46,54.756,22.131,61.342,22.832,40.336,42.536,44.096,45.371,42.152,20.65
436,0.0,3693.1,4562.3,9.3458,27.139,42.571,2718.3,75.56,120.41,0.33213,79.932,49.846,2647.7,25.287,49.804,3113.8,23.088,65.311,224.9,343.18,94.651,77.387,32.26,8.8537,26.725,6.7619,18.32,1.6667,33.122,13.761,24.356,1.2457,18.393,2.2249,4.7562,2.305,0.010911,0.82285,0.099573,52.976,44.385,63.466,55.077,22.624,64.169,22.819,39.266,37.647,46.081,44.877,41.041,17.752
437,0.0,3709.6,4583.5,9.1223,26.482,42.194,2716.4,75.1,120.42,0.33209,79.967,51.897,2645.7,24.222,52.308,3112.5,22.595,65.331,221.95,342.72,94.34,77.327,32.26,8.8537,26.725,6.7619,18.32,1.6667,33.122,13.761,24.356,1.2457,18.393,2.2249,4.7562,2.305,0.010911,0.82285,0.099573,52.976,44.385,63.182,54.823,22.521,60.664,22.566,39.271,43.681,51.876,44.855,41.428,18.918
438,0.0,3709.6,4531.8,9.1833,27.072,41.652,2714.1,75.423,120.39,0.33513,79.787,49.774,2643.0,24.554,50.417,3111.1,23.222,65.309,219.99,342.73,94.588,76.879,32.151,8.7331,26.422,6.8905,18.661,1.6747,33.073,13.722,24.857,1.266,18.484,2.2447,4.7573,2.2674,0.010911,0.82285,0.099573,52.976,44.385,63.44,55.261,22.716,62.32,22.698,39.009,37.434,47.499,44.748,41.543,17.47
439,0.0,3694.8,4537.5,9.3676,27.187,42.599,2712.0,75.499,120.4,0.33182,79.804,49.982,2640.6,23.991,49.606,3109.1,23.545,65.259,220.21,342.22,94.45,77.284,32.151,8.7331,26.422,6.8905,18.661,1.6747,33.073,13.722,24.857,1.266,18.484,2.2447,4.7573,2.2674,0.010911,0.82285,0.099573,52.976,44.385,63.695,55.194,22.56,58.844,22.515,39.413,38.048,45.622,44.449,41.482,16.684
