,faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
1081,3.0,1.0,82,0.28886,3716.1,4497.7,9.3612,27.273,42.748,2702.6,74.877,120.44,0.35481,80.139,48.811,2631.2,25.098,49.416,3103.0,23.411,66.141,238.04,340.62,94.451,77.18,32.635,8.8737,26.117,6.8925,18.861,1.6324,32.983,13.721,23.921,0.97393,18.624,2.2835,4.8492,2.3547,0.026465,0.83053,0.099565,53.977,43.491,63.623,53.734,28.657,62.141,21.968,41.986,34.6,45.182,49.788,41.492,17.011
1082,3.0,1.0,83,0.20347,3708.6,4488.6,9.3715,26.905,42.222,2703.2,75.624,120.39,0.3282,80.264,51.251,2632.0,23.563,48.954,3099.6,23.622,66.155,238.97,341.05,94.409,77.448,31.883,8.8412,26.602,6.7964,18.855,1.6355,32.826,13.829,23.651,1.3387,18.535,2.2146,4.8736,2.2788,0.026465,0.83053,0.099565,53.977,43.491,62.374,53.944,19.968,62.409,22.127,38.889,41.78,44.114,49.633,40.684,16.485
1083,3.0,1.0,84,0.20385,3642.3,4523.5,9.2536,26.996,42.293,2703.2,75.999,120.4,0.32653,80.338,51.227,2632.1,25.754,48.881,3099.4,22.607,66.174,238.15,340.8,94.629,77.392,31.883,8.8412,26.602,6.7964,18.855,1.6355,32.826,13.829,23.651,1.3387,18.535,2.2146,4.8736,2.2788,0.026465,0.83053,0.099565,53.977,43.491,63.515,53.527,19.93,60.317,22.059,39.092,41.71,43.945,49.635,41.467,18.884
1084,3.0,1.0,85,0.27534,3698.0,4531.7,9.2616,26.76,42.627,2700.7,75.265,120.4,0.33735,80.205,50.794,2628.7,25.772,48.614,3100.3,23.095,66.167,239.27,340.24,94.505,77.24,32.721,8.8622,26.677,6.9653,19.06,1.6717,33.255,13.816,24.441,1.0812,18.265,2.2767,4.8421,2.2535,0.026465,0.83053,0.099565,53.977,43.491,63.434,53.428,27.054,61.751,21.512,40.599,40.437,43.327,49.462,40.662,17.739
1085,3.0,1.0,86,0.27615,3678.9,4490.2,9.285,27.142,42.289,2701.3,75.658,120.42,0.33774,80.213,49.519,2629.7,25.254,50.563,3100.0,23.592,66.133,238.46,340.45,94.417,77.339,32.721,8.8622,26.677,6.9653,19.06,1.6717,33.255,13.816,24.441,1.0812,18.265,2.2767,4.8421,2.2535,0.013694,0.82354,0.11779,53.18,43.415,63.762,53.925,26.974,61.562,22.151,40.551,36.686,47.838,49.502,41.607,16.56
1086,3.0,1.0,87,0.19198,3651.1,4484.3,9.3028,26.795,41.947,2698.5,75.348,120.38,0.33844,80.078,50.836,2627.0,25.232,50.194,3096.3,22.871,66.1,237.6,340.7,94.715,76.884,31.555,8.848,26.224,7.0801,18.87,1.6687,32.626,13.87,24.316,1.1874,18.479,2.2974,4.8832,2.3144,0.013694,0.82354,0.11779,53.18,43.415,62.761,53.463,19.079,63.154,22.197,40.101,40.562,46.983,49.526,40.672,18.311
1087,3.0,1.0,88,0.19363,3613.1,4455.3,9.3143,27.126,42.372,2696.3,75.635,120.4,0.33563,80.0,50.251,2625.1,24.987,52.71,3094.3,23.328,66.041,238.24,340.02,94.678,77.0,31.555,8.848,26.224,7.0801,18.87,1.6687,32.626,13.87,24.316,1.1874,18.479,2.2974,4.8832,2.3144,0.013694,0.82354,0.11779,53.18,43.415,63.415,53.81,18.917,60.604,22.048,40.445,38.84,52.806,49.419,41.162,17.234
1088,3.0,1.0,89,0.30654,3630.9,4502.0,9.2925,26.685,42.347,2699.2,75.237,120.36,0.34306,80.047,49.95,2626.7,25.815,50.184,3095.5,24.157,66.038,236.31,340.64,94.827,77.065,32.401,8.9782,26.599,6.9317,18.587,1.6534,32.646,13.856,23.966,1.2079,18.586,2.2405,4.9125,2.3134,0.013694,0.82354,0.11779,53.18,43.415,61.969,53.686,30.098,59.726,22.076,41.019,37.953,46.96,49.541,40.139,15.271
1089,3.0,1.0,90,0.30902,3625.3,4473.5,9.3637,27.089,42.341,2701.3,75.208,120.4,0.34143,80.249,51.197,2629.6,25.78,48.821,3099.3,21.983,66.028,236.11,340.31,94.678,77.586,32.401,8.9782,26.599,6.9317,18.587,1.6534,32.646,13.856,23.966,1.2079,18.586,2.2405,4.9125,2.3134,0.013694,0.82354,0.11779,53.18,43.415,62.065,54.027,29.854,60.801,22.027,41.218,41.621,43.806,49.51,40.725,20.393
1090,3.0,1.0,91,0.22702,3639.0,4532.2,9.3488,26.914,42.754,2701.1,74.885,120.38,0.3419,80.159,48.901,2629.3,25.729,50.018,3100.5,23.425,66.046,237.53,340.08,94.805,77.473,32.089,8.9423,26.076,7.0043,18.471,1.6574,32.714,13.768,24.021,1.3231,18.169,2.2458,4.8153,2.2645,-0.00034264,0.81515,0.095821,54.02,43.863,63.013,54.026,22.26,61.565,21.752,40.862,34.867,46.576,49.137,41.568,16.973
1091,3.0,1.0,92,0.22724,3664.8,4464.9,9.4922,26.889,42.402,2705.4,75.623,120.4,0.34485,80.501,47.719,2635.0,24.5,50.114,3102.9,22.927,66.077,235.5,340.98,94.559,77.734,32.089,8.9423,26.076,7.0043,18.471,1.6574,32.714,13.768,24.021,1.3231,18.169,2.2458,4.8153,2.2645,-0.00034264,0.81515,0.095821,54.02,43.863,62.57,54.831,22.238,59.986,22.309,40.502,31.386,46.798,49.178,40.898,18.111
1092,3.0,1.0,93,0.25622,3600.2,4536.2,9.395,26.75,42.345,2704.3,75.024,120.39,0.33094,80.328,50.194,2633.0,23.495,49.455,3103.6,21.961,66.106,236.11,340.39,94.671,77.067,31.644,8.7592,26.416,6.8832,18.871,1.7223,32.703,13.824,24.167,1.1103,19.121,2.2438,4.8387,2.316,-0.00034264,0.81515,0.095821,54.02,43.863,62.964,54.305,25.2,60.194,21.756,39.811,38.672,45.274,48.985,40.177,20.445
1093,3.0,1.0,94,0.25672,3608.9,4537.7,9.3801,26.948,42.184,2705.7,75.04,120.39,0.32977,80.223,49.311,2634.9,26.949,50.975,3104.1,23.959,66.102,236.99,341.19,94.681,77.23,31.644,8.7592,26.416,6.8832,18.871,1.7223,32.703,13.824,24.167,1.1103,19.121,2.2438,4.8387,2.316,-0.00034264,0.81515,0.095821,54.02,43.863,62.814,54.288,25.151,61.776,21.983,39.955,36.071,48.789,48.77,41.012,15.694
1094,3.0,1.0,95,0.30155,3656.9,4482.4,9.3953,26.593,42.765,2707.2,74.852,120.42,0.33745,80.198,51.478,2635.5,24.574,48.034,3104.6,22.32,66.027,237.56,341.28,94.629,77.422,32.277,8.8171,26.266,6.8523,18.629,1.6302,32.581,13.83,24.065,1.3272,19.023,2.2974,4.9447,2.3414,-0.00034264,0.81515,0.095821,54.02,43.863,62.991,53.986,29.863,63.817,21.904,40.483,42.449,41.985,48.585,41.942,19.575
1095,3.0,1.0,96,0.30498,3666.1,4486.5,9.3643,27.196,42.237,2708.8,73.775,120.4,0.33553,80.283,49.58,2638.0,25.244,48.409,3105.5,23.318,65.997,232.9,341.78,94.491,77.43,32.277,8.8171,26.266,6.8523,18.629,1.6302,32.581,13.83,24.065,1.3272,19.023,2.2974,4.9447,2.3414,0.010099,0.83567,0.10019,53.879,44.517,62.833,53.936,29.525,62.733,22.569,40.717,36.864,42.852,48.623,41.159,17.197
1096,3.0,1.0,97,0.24376,3668.7,4504.9,9.3211,26.906,42.475,2705.6,75.36,120.41,0.33772,80.077,51.449,2634.2,24.851,49.559,3104.9,23.488,65.985,234.45,341.82,94.746,77.229,32.125,8.9942,26.306,6.8192,19.143,1.664,32.872,13.809,23.5,1.2803,18.427,2.2475,4.9481,2.2867,0.010099,0.83567,0.10019,53.879,44.517,63.074,54.314,23.974,60.323,22.113,40.612,42.364,45.513,48.249,41.843,16.807
1097,3.0,1.0,98,0.24397,3648.4,4529.0,9.4037,26.712,42.344,2703.4,75.423,120.41,0.33998,79.865,49.882,2632.7,25.744,49.731,3102.3,22.719,65.875,234.05,341.41,94.398,76.752,32.125,8.9942,26.306,6.8192,19.143,1.664,32.872,13.809,23.5,1.2803,18.427,2.2475,4.9481,2.2867,0.010099,0.83567,0.10019,53.879,44.517,63.423,54.025,23.953,60.103,22.043,40.337,37.754,45.911,48.052,41.702,18.694
1098,3.0,1.0,99,0.25775,3660.7,4487.3,9.4468,27.157,42.444,2703.8,74.484,120.41,0.33803,79.827,50.946,2633.1,23.621,49.791,3100.5,23.574,65.763,233.48,341.69,94.728,77.007,32.405,8.8995,26.573,6.8498,18.849,1.683,32.644,13.909,23.975,1.205,18.761,2.3194,4.8689,2.2941,0.010099,0.83567,0.10019,53.879,44.517,63.544,53.245,25.469,59.344,22.411,39.998,40.885,46.051,47.876,41.713,16.67
1099,3.0,1.0,100,0.25738,3699.4,4491.4,9.2628,26.981,42.171,2703.3,74.388,120.41,0.33567,79.967,50.524,2631.8,25.489,50.081,3100.6,22.992,65.715,234.33,341.7,94.437,77.533,32.405,8.8995,26.573,6.8498,18.849,1.683,32.644,13.909,23.975,1.205,18.761,2.3194,4.8689,2.2941,0.010099,0.83567,0.10019,53.879,44.517,62.879,53.196,25.506,61.133,22.277,40.285,39.643,46.721,47.573,40.786,18.015
1100,3.0,1.0,101,0.22949,3690.3,4471.9,9.2937,26.58,42.126,2705.1,74.919,120.42,0.34871,80.242,50.072,2634.1,26.151,51.342,3102.6,23.631,65.756,232.59,341.43,94.641,77.514,32.398,8.9428,26.173,6.9511,19.105,1.6099,33.154,13.812,23.963,1.2896,18.283,2.2575,4.8362,2.2796,0.027155,0.82469,0.088948,52.968,43.438,62.811,54.113,22.763,62.015,22.235,41.433,38.312,49.641,48.003,41.253,16.477
1101,3.0,1.0,102,0.23045,3662.8,4549.4,9.3724,27.016,42.516,2703.5,75.223,120.41,0.34716,80.166,49.002,2632.4,24.911,49.381,3100.2,23.069,65.815,231.02,341.6,94.467,77.032,32.398,8.9428,26.173,6.9511,19.105,1.6099,33.154,13.812,23.963,1.2896,18.283,2.2575,4.8362,2.2796,0.027155,0.82469,0.088948,52.968,43.438,63.285,53.187,22.668,62.5,22.123,41.623,35.163,45.1,48.127,41.754,17.84
1102,3.0,1.0,103,0.23112,3664.0,4437.7,9.5086,26.949,42.393,2702.4,74.928,120.39,0.33748,80.076,50.055,2630.5,25.61,49.039,3099.5,23.77,65.811,231.63,341.48,94.645,77.455,32.379,8.8578,26.174,6.9172,18.65,1.6507,33.465,13.985,23.844,1.341,18.492,2.2898,4.842,2.3058,0.027155,0.82469,0.088948,52.968,43.438,62.359,53.862,22.286,58.988,22.105,40.262,38.262,44.309,48.063,40.503,16.153
1103,3.0,1.0,104,0.22977,3653.8,4507.2,9.416,26.852,42.603,2704.2,74.289,120.4,0.34178,80.219,49.912,2632.6,26.042,49.291,3099.4,23.417,65.814,232.37,341.35,94.594,77.41,32.379,8.8578,26.174,6.9172,18.65,1.6507,33.465,13.985,23.844,1.341,18.492,2.2898,4.842,2.3058,0.027155,0.82469,0.088948,52.968,43.438,62.534,53.03,22.419,62.567,22.322,39.737,37.841,44.894,47.984,41.269,16.989
1104,3.0,1.0,105,0.22833,3647.5,4509.6,9.4181,27.054,42.278,2701.3,75.311,120.36,0.35989,79.992,48.395,2629.0,25.753,49.909,3099.1,22.984,65.811,230.85,341.31,94.761,77.022,32.043,8.9329,26.666,6.9393,18.839,1.6366,32.908,13.767,23.851,1.2398,18.556,2.2606,4.8652,2.3361,0.027155,0.82469,0.088948,52.968,43.438,62.89,54.1,22.51,60.47,22.197,42.26,33.376,46.323,48.106,40.69,18.052
1105,3.0,1.0,106,0.22923,3654.7,4503.3,9.3342,26.761,41.977,2702.2,74.588,120.42,0.35892,80.031,48.185,2631.0,26.0,50.703,3098.8,22.599,65.778,231.66,341.3,94.588,77.275,32.043,8.9329,26.666,6.9393,18.839,1.6366,32.908,13.767,23.851,1.2398,18.556,2.2606,4.8652,2.3361,0.010021,0.83904,0.088545,53.375,43.19,62.766,54.175,22.421,61.073,21.987,42.379,32.758,48.161,47.735,41.846,18.96
1106,3.0,1.0,107,0.26206,3645.0,4489.1,9.4446,27.375,42.065,2702.7,75.33,120.4,0.33325,79.885,51.927,2630.9,22.8,49.371,3100.3,23.649,65.71,231.62,341.32,94.713,76.942,32.315,9.0877,26.967,6.9149,18.723,1.6585,32.689,13.734,24.204,1.2939,18.293,2.3081,4.8674,2.2699,0.010021,0.83904,0.088545,53.375,43.19,62.696,53.887,25.554,61.684,22.173,39.764,43.77,45.078,47.605,40.538,16.509
1107,3.0,1.0,108,0.26222,3672.7,4497.9,9.2252,27.446,42.532,2705.6,75.67,120.43,0.33299,79.996,50.773,2634.4,24.564,51.288,3102.4,23.71,65.686,229.91,341.64,94.653,77.589,32.315,9.0877,26.967,6.9149,18.723,1.6585,32.689,13.734,24.204,1.2939,18.293,2.3081,4.8674,2.2699,0.010021,0.83904,0.088545,53.375,43.19,62.219,53.782,25.538,62.758,22.595,39.796,40.375,49.514,47.626,41.937,16.319
1108,3.0,1.0,109,0.23449,3651.2,4551.2,9.3174,27.039,42.601,2709.8,74.806,120.39,0.32841,80.343,51.208,2639.0,25.496,49.24,3105.8,22.272,65.737,230.01,341.93,94.541,77.839,32.176,8.9145,26.451,6.7782,18.697,1.6572,32.795,13.724,23.821,1.3881,18.601,2.2499,4.7782,2.2751,0.010021,0.83904,0.088545,53.375,43.19,62.761,53.426,23.093,62.573,22.763,39.362,41.656,44.775,47.481,40.548,19.694
1109,3.0,1.0,110,0.23408,3637.3,4501.6,9.3803,26.959,42.162,2709.2,74.679,120.4,0.32851,80.309,49.974,2638.0,25.487,49.573,3107.7,23.343,65.764,230.45,341.75,94.565,77.414,32.176,8.9145,26.451,6.7782,18.697,1.6572,32.795,13.724,23.821,1.3881,18.601,2.2499,4.7782,2.2751,0.010021,0.83904,0.088545,53.375,43.19,63.001,54.02,23.133,60.511,22.06,39.349,38.023,45.547,47.302,41.755,17.158
1110,3.0,1.0,111,0.24602,3681.2,4556.6,9.441,26.783,42.612,2710.2,74.251,120.41,0.33019,80.187,51.487,2639.7,25.038,50.444,3107.6,23.617,65.776,229.71,341.71,94.487,77.142,32.373,8.9627,26.676,6.8588,19.033,1.6284,32.832,13.875,23.754,1.0831,18.818,2.2684,4.831,2.3179,0.011547,0.83476,0.10431,54.166,44.219,63.477,53.437,24.487,61.992,22.362,38.73,42.476,47.561,47.591,41.536,16.528
1111,3.0,1.0,112,0.24627,3673.8,4491.3,9.3904,27.018,42.061,2709.8,75.47,120.42,0.32556,80.177,49.995,2639.1,25.119,51.362,3108.3,23.447,65.789,231.61,342.23,94.386,77.695,32.373,8.9627,26.676,6.8588,19.033,1.6284,32.832,13.875,23.754,1.0831,18.818,2.2684,4.831,2.3179,0.011547,0.83476,0.10431,54.166,44.219,63.605,54.219,24.462,62.246,22.391,39.295,38.084,49.686,47.442,42.439,16.883
1112,3.0,1.0,113,0.22783,3646.2,4498.3,9.453,26.964,42.391,2711.3,74.955,120.39,0.34523,80.311,49.53,2639.9,25.855,48.137,3106.9,22.77,65.811,229.68,342.15,94.447,77.575,31.771,8.8919,26.751,6.9376,18.641,1.6841,32.792,13.859,24.459,1.3681,18.699,2.2843,4.7766,2.3026,0.011547,0.83476,0.10431,54.166,44.219,63.431,53.295,22.349,60.964,22.568,40.919,36.716,42.223,47.632,40.932,18.47
1113,3.0,1.0,114,0.22645,3668.5,4455.0,9.3975,27.082,42.368,2707.3,74.65,120.4,0.3456,80.016,47.442,2635.2,24.526,49.91,3105.1,23.089,65.79,230.62,341.94,94.482,76.986,31.771,8.8919,26.751,6.9376,18.641,1.6841,32.792,13.859,24.459,1.3681,18.699,2.2843,4.7766,2.3026,0.011547,0.83476,0.10431,54.166,44.219,63.048,53.813,22.484,60.955,22.414,40.875,30.571,46.326,47.568,41.232,17.769
1114,3.0,1.0,115,0.28846,3654.8,4522.4,9.3226,26.945,42.362,2707.7,75.207,120.38,0.34565,79.854,50.331,2636.9,23.634,51.529,3103.8,22.546,65.735,229.65,342.08,94.525,77.087,32.008,9.0378,26.892,6.8318,18.365,1.6644,33.649,13.804,24.218,1.0796,18.583,2.2307,4.8761,2.3154,0.011547,0.83476,0.10431,54.166,44.219,62.578,53.96,28.089,61.888,22.427,40.49,39.075,50.073,47.678,40.345,19.066
1115,3.0,1.0,116,0.28568,3634.7,4504.6,9.4024,27.017,42.05,2709.3,75.27,120.4,0.34494,79.9,48.705,2638.2,24.171,51.084,3105.7,23.545,65.667,231.82,342.48,94.587,77.515,32.008,9.0378,26.892,6.8318,18.365,1.6644,33.649,13.804,24.218,1.0796,18.583,2.2307,4.8761,2.3154,0.018776,0.84664,0.092587,53.28,44.061,62.923,54.173,28.362,59.443,22.707,40.576,34.29,49.043,47.402,41.011,16.674
1116,3.0,1.0,117,0.26508,3681.8,4575.7,9.3363,26.926,42.247,2712.8,74.668,120.39,0.33717,80.102,50.424,2641.4,24.594,50.163,3107.8,21.875,65.668,231.33,342.56,94.445,77.368,32.347,8.8456,26.278,6.7086,18.46,1.6324,32.965,13.784,24.343,1.2766,18.242,2.3201,4.7784,2.2605,0.018776,0.84664,0.092587,53.28,44.061,63.038,54.045,26.481,62.972,22.689,40.085,39.349,46.912,47.424,40.98,20.638
1117,3.0,1.0,118,0.26675,3660.9,4558.2,9.4059,26.988,42.206,2712.5,74.879,120.41,0.33774,80.041,49.654,2641.3,26.789,49.654,3108.5,22.277,65.675,229.36,343.12,94.472,77.421,32.347,8.8456,26.278,6.7086,18.46,1.6324,32.965,13.784,24.343,1.2766,18.242,2.3201,4.7784,2.2605,0.018776,0.84664,0.092587,53.28,44.061,63.399,54.255,26.317,61.149,22.65,40.015,37.083,45.733,47.577,41.674,19.675
1118,3.0,1.0,119,0.23168,3698.8,4515.8,9.422,26.883,42.266,2713.4,74.111,120.42,0.33465,80.139,48.906,2642.7,26.037,50.869,3110.2,23.092,65.709,230.13,342.53,94.304,77.421,32.661,8.7303,26.142,6.8884,18.261,1.6463,32.754,13.759,23.827,1.2568,18.137,2.2509,4.7813,2.2927,0.018776,0.84664,0.092587,53.28,44.061,63.932,54.589,23.346,61.722,22.717,39.805,34.88,48.545,47.483,41.899,17.725
1119,3.0,1.0,120,0.23567,3700.4,4542.0,9.3437,26.862,42.273,2713.4,75.358,120.44,0.33492,80.209,50.77,2642.9,23.249,49.919,3108.7,21.472,65.719,230.02,342.73,94.317,77.334,32.661,8.7303,26.142,6.8884,18.261,1.6463,32.754,13.759,23.827,1.2568,18.137,2.2509,4.7813,2.2927,0.018776,0.84664,0.092587,53.28,44.061,63.905,54.275,22.954,60.267,22.787,39.771,40.366,46.347,47.467,42.345,21.562
1120,3.0,1.0,121,0.19834,3667.7,4562.4,9.3904,27.011,42.086,2707.2,75.333,120.38,0.335,79.762,50.282,2635.1,25.28,48.963,3104.6,23.639,65.71,232.15,342.52,94.512,76.805,31.824,8.8097,26.799,7.0038,18.293,1.6375,32.978,13.707,23.996,1.3885,18.538,2.2378,4.7861,2.3016,0.026458,0.82122,0.10659,53.789,44.145,62.97,54.589,20.01,61.179,22.3,39.019,38.93,44.134,47.566,40.338,16.484
1121,3.0,1.0,122,0.20301,3671.8,4569.2,9.3939,26.886,42.204,2707.7,75.18,120.4,0.32858,79.812,49.815,2636.8,24.695,50.614,3102.7,22.151,65.637,232.08,342.63,94.514,77.414,31.824,8.8097,26.799,7.0038,18.293,1.6375,32.978,13.707,23.996,1.3885,18.538,2.2378,4.7861,2.3016,0.026458,0.82122,0.10659,53.789,44.145,62.899,54.507,19.55,62.192,22.89,39.801,37.557,47.955,47.688,42.149,19.992
1122,3.0,1.0,123,0.28097,3657.6,4552.6,9.3988,26.977,42.319,2710.1,75.54,120.35,0.32298,79.952,51.089,2638.4,24.901,52.393,3106.7,22.341,65.642,232.34,341.77,94.58,77.256,31.752,8.8939,26.462,6.8116,18.796,1.653,32.922,13.755,24.086,1.2045,18.359,2.2448,4.9479,2.2452,0.026458,0.82122,0.10659,53.789,44.145,62.07,54.714,27.68,61.884,22.561,38.957,41.304,52.072,47.781,40.308,19.551
1123,3.0,1.0,124,0.2815,3637.6,4585.6,9.3621,27.004,42.076,2711.2,75.408,120.41,0.32239,79.868,51.815,2640.1,25.42,48.877,3107.0,22.745,65.659,233.77,341.97,94.578,76.871,31.752,8.8939,26.462,6.8116,18.796,1.653,32.922,13.755,24.086,1.2045,18.359,2.2448,4.9479,2.2452,0.026458,0.82122,0.10659,53.789,44.145,62.415,54.319,27.628,60.943,22.608,39.03,43.441,43.935,47.769,42.108,18.626
1124,3.0,1.0,125,0.29086,3712.2,4526.0,9.4227,26.635,42.397,2711.4,74.992,120.38,0.33135,79.881,49.468,2640.4,25.29,48.447,3107.6,23.821,65.652,232.06,342.09,94.566,77.168,32.154,8.8124,26.667,6.9217,18.379,1.6129,32.965,13.715,23.853,1.1799,18.251,2.3025,4.7441,2.2803,0.026458,0.82122,0.10659,53.789,44.145,62.793,53.837,28.907,60.337,22.373,39.094,36.535,42.939,48.035,40.016,16.061
1125,3.0,1.0,126,0.29264,3696.7,4507.6,9.2678,27.088,42.099,2712.9,75.379,120.47,0.33248,79.969,48.585,2641.3,25.218,50.618,3109.5,22.162,65.672,232.52,342.32,94.44,77.66,32.154,8.8124,26.667,6.9217,18.379,1.6129,32.965,13.715,23.853,1.1799,18.251,2.3025,4.7441,2.2803,-0.0036704,0.83848,0.1004,53.499,44.145,63.058,54.056,28.732,60.095,22.667,38.956,33.937,47.964,47.454,42.991,19.967
1126,3.0,1.0,127,0.25817,3643.6,4554.1,9.3191,26.929,42.455,2714.3,75.555,120.38,0.32533,80.185,49.933,2644.3,22.266,51.114,3110.5,21.791,65.692,229.53,342.4,94.45,77.408,32.57,8.951,26.624,6.9471,18.831,1.6718,32.788,13.881,24.507,1.0812,18.26,2.2481,4.8668,2.3222,-0.0036704,0.83848,0.1004,53.499,44.145,63.022,54.555,24.957,61.411,22.957,38.619,37.902,49.113,47.547,41.008,20.843
1127,3.0,1.0,128,0.25523,3636.1,4562.0,9.2544,26.773,42.281,2713.1,75.32,120.41,0.32468,80.021,47.63,2641.9,25.683,50.82,3109.6,22.157,65.727,231.1,342.76,94.457,76.972,32.57,8.951,26.624,6.9471,18.831,1.6718,32.788,13.881,24.507,1.0812,18.26,2.2481,4.8668,2.3222,-0.0036704,0.83848,0.1004,53.499,44.145,63.15,54.46,25.246,61.826,22.42,38.697,31.126,48.432,47.231,41.486,20.004
1128,3.0,1.0,129,0.21236,3679.2,4563.4,9.2719,26.568,42.192,2708.2,76.035,120.38,0.34476,79.725,48.64,2636.7,27.285,48.015,3103.9,23.492,65.659,230.33,342.6,94.667,76.953,32.534,8.7677,26.507,7.12,18.821,1.6862,32.743,13.806,23.901,1.3634,18.419,2.2578,4.726,2.2529,-0.0036704,0.83848,0.1004,53.499,44.145,62.137,53.362,21.183,61.01,22.252,40.654,34.099,41.94,47.134,41.352,16.865
1129,3.0,1.0,130,0.21297,3664.5,4543.4,9.2876,27.424,42.051,2707.1,75.605,120.37,0.33935,79.769,50.07,2636.4,25.441,49.385,3102.6,23.892,65.581,230.79,342.25,94.668,77.403,32.534,8.7677,26.507,7.12,18.821,1.6862,32.743,13.806,23.901,1.3634,18.419,2.2578,4.726,2.2529,-0.0036704,0.83848,0.1004,53.499,44.145,62.389,53.602,21.123,61.754,22.67,41.314,38.306,45.111,46.927,40.715,15.891
1130,3.0,1.0,131,0.21264,3608.8,4485.3,9.4244,26.884,41.852,2709.7,74.824,120.4,0.33364,80.084,50.347,2638.7,25.072,49.435,3104.2,22.577,65.586,229.33,342.24,94.757,77.537,32.5,8.9145,26.563,6.7597,18.464,1.6583,33.314,13.784,23.987,1.1777,18.269,2.2294,4.804,2.3307,0.0093547,0.83117,0.09914,53.816,43.044,61.689,54.314,21.102,63.28,22.731,40.028,39.121,45.226,47.322,40.656,18.986
1131,3.0,1.0,132,0.21029,3626.9,4546.4,9.3977,26.833,42.375,2709.1,74.974,120.36,0.33406,80.065,49.916,2639.0,26.634,50.799,3104.7,23.404,65.635,227.75,342.16,94.778,77.29,32.5,8.9145,26.563,6.7597,18.464,1.6583,33.314,13.784,23.987,1.1777,18.269,2.2294,4.804,2.3307,0.0093547,0.83117,0.09914,53.816,43.044,61.378,53.583,21.333,59.987,22.647,39.977,37.852,48.383,47.479,39.872,17.041
1132,3.0,1.0,133,0.21356,3735.4,4540.6,9.1855,26.939,42.333,2710.4,75.189,120.4,0.3301,80.128,49.073,2639.6,23.415,50.926,3106.4,24.085,65.678,228.5,342.26,94.65,77.263,32.488,8.7991,26.269,6.8329,18.877,1.6548,33.135,14.022,23.898,1.341,18.544,2.2619,4.7469,2.2533,0.0093547,0.83117,0.09914,53.816,43.044,62.617,54.551,20.99,61.4,22.463,39.846,35.373,48.677,47.426,41.082,15.406
1133,3.0,1.0,134,0.21341,3677.7,4522.7,9.287,27.189,42.249,2708.4,76.401,120.42,0.33228,80.023,49.946,2637.9,24.326,52.366,3105.5,21.849,65.713,229.66,341.37,94.622,77.003,32.488,8.7991,26.269,6.8329,18.877,1.6548,33.135,14.022,23.898,1.341,18.544,2.2619,4.7469,2.2533,0.0093547,0.83117,0.09914,53.816,43.044,63.61,54.765,21.004,60.556,22.481,39.58,37.942,52.01,47.337,41.986,20.733
1134,3.0,1.0,135,0.21117,3670.9,4519.3,9.2556,26.807,42.581,2706.0,74.788,120.41,0.36138,79.924,50.762,2634.8,24.774,50.394,3103.1,22.408,65.672,229.93,341.64,94.628,77.135,32.231,8.8402,26.718,6.5998,18.766,1.6725,32.787,13.835,23.99,1.1895,18.825,2.2975,4.8527,2.2187,0.0093547,0.83117,0.09914,53.816,43.044,63.165,53.811,20.827,60.786,22.4,42.516,40.341,47.447,47.33,41.964,19.411
1135,3.0,1.0,136,0.20885,3644.4,4504.8,9.4378,27.03,42.296,2704.7,74.821,120.39,0.35618,79.96,50.897,2633.8,25.896,48.599,3100.3,23.105,65.666,230.68,341.19,94.608,76.964,32.231,8.8402,26.718,6.5998,18.766,1.6725,32.787,13.835,23.99,1.1895,18.825,2.2975,4.8527,2.2187,-0.0018213,0.85449,0.089037,53.791,43.512,63.621,53.985,21.056,58.334,22.471,43.15,40.74,43.292,47.092,41.469,17.774
1136,3.0,1.0,137,0.23638,3715.8,4533.0,9.3358,26.988,42.222,2703.7,75.47,120.42,0.33908,79.987,49.857,2632.6,24.576,49.659,3101.1,23.191,65.64,231.04,340.59,94.526,77.166,32.011,8.8997,26.751,7.0426,18.495,1.6851,32.58,13.934,24.096,1.1083,18.419,2.2714,4.7796,2.3699,-0.0018213,0.85449,0.089037,53.791,43.512,64.592,53.91,22.883,61.315,22.323,40.372,37.681,45.744,46.996,41.311,17.568
1137,3.0,1.0,138,0.23294,3742.0,4545.0,9.2994,26.554,42.2,2702.8,75.232,120.43,0.33767,80.08,49.632,2631.4,24.677,50.676,3101.1,23.361,65.637,229.9,340.2,94.375,77.145,32.011,8.8997,26.751,7.0426,18.495,1.6851,32.58,13.934,24.096,1.1083,18.419,2.2714,4.7796,2.3699,-0.0018213,0.85449,0.089037,53.791,43.512,64.142,53.766,23.221,61.848,21.586,40.544,37.018,48.099,47.034,42.326,17.17
