,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,primaryFault
357,-3.7756e-05,3670.0,4410.4,9.4748,26.842,42.202,2696.6,74.094,120.43,0.3382,80.683,50.862,2622.5,24.278,49.118,3113.9,23.215,66.095,240.15,325.14,95.112,77.113,30.584,8.8577,26.904,7.0597,19.246,1.672,30.447,14.009,25.657,1.3167,19.509,2.248,4.9495,2.3883,0.019828,0.83888,0.11063,53.12,44.467,63.409,54.173,96.759,62.223,17.975,41.662,40.637,44.494,49.756,40.417,17.493,4
358,-0.00091151,3600.5,4478.9,9.4904,27.225,42.296,2700.9,73.106,120.41,0.35558,80.785,49.914,2625.7,24.963,51.134,3116.3,23.057,66.035,241.43,324.23,95.09,77.559,30.401,9.1197,27.444,6.8121,19.412,1.6574,30.582,13.86,25.457,1.2735,19.372,2.2788,5.0465,2.3714,0.019828,0.83888,0.11063,53.12,44.467,62.548,52.779,93.941,61.885,18.314,43.542,37.848,49.159,49.878,40.066,17.842,4
359,-0.00035556,3582.4,4421.3,9.5776,26.843,42.468,2704.7,74.282,120.4,0.35583,80.839,48.463,2629.3,26.686,51.455,3121.5,23.385,66.067,239.5,324.09,95.113,77.182,30.401,9.1197,27.444,6.8121,19.412,1.6574,30.582,13.86,25.457,1.2735,19.372,2.2788,5.0465,2.3714,0.019828,0.83888,0.11063,53.12,44.467,62.859,53.468,93.886,63.642,18.111,43.511,33.578,49.901,50.285,39.673,17.08,4
360,0.25225,3683.6,4499.5,9.3306,26.713,42.42,2706.4,76.095,120.43,0.34043,80.198,51.619,2635.1,24.695,50.174,3102.5,23.962,65.726,231.04,341.37,94.544,77.537,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.716,54.098,24.474,62.513,22.178,39.661,42.864,46.936,47.381,41.427,15.683,1
361,0.25152,3652.7,4525.4,9.4291,27.06,41.89,2706.0,75.148,120.43,0.33673,80.162,48.995,2634.3,25.549,50.839,3102.9,22.059,65.755,229.78,341.62,94.631,77.155,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.248,53.788,24.545,60.97,22.33,40.111,35.144,48.475,47.491,41.424,20.233,1
362,0.24869,3650.6,4521.8,9.385,26.916,42.299,2704.9,75.64,120.4,0.3359,80.049,49.03,2633.5,24.722,49.541,3101.8,22.777,65.752,228.73,341.23,94.591,77.367,32.31,8.8977,26.698,6.9503,18.284,1.6308,32.98,13.847,24.225,1.196,18.59,2.2459,4.8354,2.3171,0.017866,0.8357,0.098577,53.724,43.828,63.284,53.83,24.832,62.244,22.113,40.211,35.244,45.472,47.585,41.398,18.516,1
363,0.2521,3669.4,4524.2,9.2763,26.979,42.034,2705.6,74.454,120.39,0.33934,80.149,49.705,2633.9,24.666,50.032,3101.5,23.054,65.747,230.14,341.69,94.659,77.223,32.31,8.8977,26.698,6.9503,18.284,1.6308,32.98,13.847,24.225,1.196,18.59,2.2459,4.8354,2.3171,0.017866,0.8357,0.098577,53.724,43.828,62.961,53.801,24.496,60.941,22.329,39.792,37.231,46.608,47.459,40.662,17.868,1
364,0.24039,3660.0,4581.0,9.3955,26.895,42.069,2705.4,73.793,120.42,0.3418,80.199,50.249,2635.3,25.262,49.647,3101.9,23.014,65.721,229.06,341.69,94.545,77.477,31.698,9.0105,26.632,6.9479,18.991,1.6285,32.992,13.837,24.019,1.3429,18.7,2.2609,4.818,2.2567,0.017866,0.8357,0.098577,53.724,43.828,62.491,54.37,23.19,61.19,22.321,40.162,38.833,45.716,47.556,41.222,17.939,1
365,0.23742,3650.9,4601.1,9.4576,26.827,42.052,2705.2,74.267,120.37,0.34088,80.046,50.778,2633.0,26.976,50.066,3102.8,23.194,65.744,231.89,341.42,94.749,76.824,31.698,9.0105,26.632,6.9479,18.991,1.6285,32.992,13.837,24.019,1.3429,18.7,2.2609,4.818,2.2567,0.025988,0.81895,0.10679,52.603,42.991,62.647,54.13,23.482,59.393,21.829,40.275,40.389,46.688,47.303,40.54,17.563,1
366,0.29822,3646.6,4474.4,9.2379,26.648,42.308,2706.5,74.881,120.41,0.33867,80.086,49.015,2635.2,26.164,47.996,3102.9,22.518,65.701,229.77,341.59,94.62,77.397,32.32,8.7649,26.454,6.9379,18.917,1.6698,32.884,13.745,23.879,1.2553,18.119,2.2969,4.881,2.3311,0.025988,0.81895,0.10679,52.603,42.991,62.679,53.935,29.521,61.707,22.136,40.289,35.201,41.896,47.492,41.788,19.132,1
367,0.29746,3638.8,4500.7,9.4888,26.83,42.351,2708.8,74.755,120.37,0.33944,80.17,49.689,2637.2,25.009,51.15,3104.9,23.142,65.709,232.06,341.56,94.586,77.399,32.32,8.7649,26.454,6.9379,18.917,1.6698,32.884,13.745,23.879,1.2553,18.119,2.2969,4.881,2.3311,0.025988,0.81895,0.10679,52.603,42.991,62.813,53.62,29.596,60.944,22.468,40.195,37.184,49.195,47.289,40.27,17.644,1
368,0.24097,3644.5,4508.7,9.2451,26.916,42.242,2707.6,74.779,120.41,0.32845,80.066,49.183,2635.6,26.591,50.513,3103.6,22.279,65.741,229.3,341.86,94.625,77.351,31.893,8.9032,26.322,6.9786,18.79,1.6491,32.739,13.616,24.221,1.2157,18.797,2.2896,4.8412,2.3855,0.025988,0.81895,0.10679,52.603,42.991,62.745,53.675,23.687,61.892,22.314,39.039,35.694,47.722,47.535,41.254,19.699,1
369,0.23984,3622.5,4447.0,9.3263,26.779,42.373,2707.8,74.553,120.38,0.33091,80.127,48.905,2637.0,25.398,50.122,3103.8,23.621,65.74,228.68,341.84,94.602,77.198,31.893,8.9032,26.322,6.9786,18.79,1.6491,32.739,13.616,24.221,1.2157,18.797,2.2896,4.8412,2.3855,0.025988,0.81895,0.10679,52.603,42.991,63.124,54.413,23.798,60.953,22.336,38.739,34.876,46.817,47.59,40.911,16.516,1
370,0.28186,3660.0,4486.9,9.3829,26.545,42.251,2709.4,75.417,120.42,0.31559,80.147,48.975,2637.5,24.732,46.986,3104.9,23.894,65.737,230.62,342.34,94.647,77.387,32.274,9.0024,26.627,6.8485,18.812,1.6527,32.73,13.825,23.709,1.2671,18.716,2.2587,4.8882,2.399,0.035848,0.81455,0.10386,53.94,43.202,62.049,54.236,27.949,59.917,22.507,36.927,35.084,39.56,46.972,41.321,15.851,1
371,0.28222,3641.4,4542.0,9.3416,26.609,41.988,2708.7,75.614,120.38,0.31467,80.015,50.155,2637.6,26.445,50.948,3105.1,23.301,65.713,228.3,342.24,94.642,76.914,32.274,9.0024,26.627,6.8485,18.812,1.6527,32.73,13.825,23.709,1.2671,18.716,2.2587,4.8882,2.399,0.035848,0.81455,0.10386,53.94,43.202,62.37,53.576,27.914,60.155,22.523,37.04,38.556,48.729,46.988,41.12,17.295,1
372,0.24722,3671.6,4521.3,9.3634,26.812,42.39,2706.1,75.121,120.41,0.33932,79.77,51.187,2634.7,24.917,51.449,3103.6,22.089,65.646,226.95,342.33,94.64,76.961,31.882,8.8614,26.407,6.6628,18.869,1.684,32.963,13.806,24.306,1.3662,19.006,2.1986,4.8714,2.294,0.035848,0.81455,0.10386,53.94,43.202,62.96,53.764,24.333,63.113,22.165,39.484,41.593,49.888,46.918,41.427,20.191,1
373,0.24801,3657.6,4541.5,9.4191,26.92,42.276,2707.0,75.08,120.4,0.33871,79.822,49.881,2635.1,25.994,49.746,3103.7,22.809,65.548,227.11,342.3,94.679,77.341,31.882,8.8614,26.407,6.6628,18.869,1.684,32.963,13.806,24.306,1.3662,19.006,2.1986,4.8714,2.294,0.035848,0.81455,0.10386,53.94,43.202,63.201,53.523,24.255,59.738,22.256,39.558,37.75,45.946,46.722,40.982,18.468,1
374,0.28506,3714.3,4509.8,9.3557,26.568,42.212,2709.2,75.151,120.44,0.33502,79.959,49.604,2638.7,24.677,50.66,3105.6,22.392,65.511,229.34,342.33,94.465,77.311,32.326,9.0031,25.756,6.9326,18.791,1.6402,32.99,13.857,24.049,1.2928,18.246,2.2866,4.7981,2.3623,0.035848,0.81455,0.10386,53.94,43.202,63.975,53.751,28.287,59.851,22.318,39.482,36.933,48.061,46.342,41.911,19.461,1
375,0.28473,3726.6,4493.1,9.3592,27.093,42.351,2707.9,75.069,120.4,0.33507,79.963,50.174,2637.1,25.094,48.923,3107.1,23.526,65.508,228.44,342.23,94.457,77.147,32.326,9.0031,25.756,6.9326,18.791,1.6402,32.99,13.857,24.049,1.2928,18.246,2.2866,4.7981,2.3623,0.013267,0.84582,0.082091,53.626,43.421,63.763,53.95,28.32,61.569,22.458,39.476,38.613,44.041,46.09,41.731,16.777,1
376,0.24552,3634.0,4497.6,9.3027,26.727,42.271,2706.6,75.602,120.41,0.34245,79.987,50.984,2636.0,29.483,51.172,3103.2,22.839,65.519,225.4,342.39,94.435,77.455,31.744,9.0494,26.412,6.7276,18.975,1.67,32.907,13.857,23.719,1.2197,18.575,2.3104,4.7745,2.1929,0.013267,0.84582,0.082091,53.626,43.421,63.07,54.082,23.894,63.261,22.568,39.959,40.996,49.246,46.111,41.07,18.381,1
377,0.24439,3689.2,4461.9,9.1669,26.472,42.359,2708.8,74.721,120.39,0.33731,80.273,50.138,2637.4,24.052,49.637,3104.4,23.77,65.531,226.76,342.56,94.615,77.595,31.744,9.0494,26.412,6.7276,18.975,1.67,32.907,13.857,23.719,1.2197,18.575,2.3104,4.7745,2.1929,0.013267,0.84582,0.082091,53.626,43.421,62.12,54.508,24.006,61.472,22.519,40.586,38.507,45.694,45.74,40.952,16.137,1
378,0.30155,3704.3,4493.4,9.2841,26.733,42.736,2708.0,74.507,120.42,0.33979,80.162,48.504,2637.7,24.344,48.814,3103.4,22.58,65.595,226.01,342.39,94.424,77.026,32.112,8.7183,26.579,6.9744,18.694,1.6292,33.06,14.04,24.056,1.2886,18.326,2.2866,4.8003,2.3184,0.013267,0.84582,0.082091,53.626,43.421,63.707,53.661,29.77,61.107,22.612,40.332,33.697,43.789,45.553,41.744,19.0,1
379,0.29968,3683.9,4549.4,9.4445,26.98,42.128,2703.1,76.086,120.37,0.34214,79.687,53.035,2631.6,27.428,49.655,3099.4,22.782,65.508,223.37,342.45,94.504,76.628,32.112,8.7183,26.579,6.9744,18.694,1.6292,33.06,14.04,24.056,1.2886,18.326,2.2866,4.8003,2.3184,0.013267,0.84582,0.082091,53.626,43.421,64.058,52.991,29.954,62.176,22.202,40.046,47.031,45.736,45.543,41.241,18.586,1
380,0.26775,3630.7,4512.7,9.2949,26.917,42.466,2701.7,74.681,120.4,0.35738,79.666,50.037,2630.9,25.786,50.744,3097.0,23.44,65.4,223.56,342.46,94.757,77.031,32.246,8.7502,26.417,6.7943,18.668,1.6634,33.158,13.808,23.841,1.1074,18.288,2.2811,4.8834,2.2864,0.021301,0.84308,0.089922,52.845,43.879,62.838,54.111,26.634,60.788,22.682,43.266,38.207,48.255,46.078,40.947,17.023,1
381,0.26725,3645.0,4459.4,9.2806,26.676,42.548,2704.6,75.559,120.39,0.35999,79.985,50.203,2633.7,25.718,50.179,3098.7,23.05,65.38,223.68,343.2,94.497,77.814,32.246,8.7502,26.417,6.7943,18.668,1.6634,33.158,13.808,23.841,1.1074,18.288,2.2811,4.8834,2.2864,0.021301,0.84308,0.089922,52.845,43.879,62.592,54.749,26.683,62.394,22.758,42.948,38.699,46.948,46.17,40.933,17.885,1
382,0.25875,3712.7,4503.8,9.4355,26.791,42.003,2708.2,74.633,120.41,0.33466,80.356,51.067,2637.8,25.583,47.698,3102.5,22.27,65.464,225.03,342.9,94.708,77.717,32.356,8.8069,26.13,7.0426,18.993,1.705,32.81,14.034,24.127,1.3554,18.423,2.3253,4.7894,2.2589,0.021301,0.84308,0.089922,52.845,43.879,63.004,54.295,24.993,59.951,22.822,39.989,41.24,41.206,46.144,41.592,19.71,1
383,0.25368,3690.8,4512.4,9.3769,26.847,42.168,2709.4,75.091,120.4,0.33855,80.544,48.943,2639.0,23.263,51.572,3103.6,23.855,65.598,223.62,342.47,94.22,77.926,32.356,8.8069,26.13,7.0426,18.993,1.705,32.81,14.034,24.127,1.3554,18.423,2.3253,4.7894,2.2589,0.021301,0.84308,0.089922,52.845,43.879,63.381,54.193,25.491,62.203,22.79,39.515,34.991,50.173,46.358,41.633,15.901,1
384,0.24452,3637.5,4494.1,9.2725,26.962,42.451,2706.5,74.208,120.39,0.36227,80.422,50.214,2635.1,23.678,48.883,3102.3,22.651,65.693,223.79,342.65,94.788,77.23,32.606,8.9877,26.38,6.8607,18.741,1.6683,33.378,13.66,23.678,1.3502,18.702,2.2732,4.8501,2.3769,0.021301,0.84308,0.089922,52.845,43.879,62.087,53.604,24.069,62.409,22.49,42.807,38.729,43.949,46.429,41.209,18.772,1
385,0.2425,3624.5,4461.6,9.491,27.15,42.255,2701.2,74.87,120.4,0.35926,79.862,50.558,2629.0,24.29,49.134,3096.6,22.55,65.654,224.41,342.53,94.695,76.716,32.606,8.9877,26.38,6.8607,18.741,1.6683,33.378,13.66,23.678,1.3502,18.702,2.2732,4.8501,2.3769,0.018872,0.84004,0.10735,53.654,43.684,62.31,53.994,24.267,60.624,22.588,43.176,39.741,44.529,46.408,40.832,19.087,1
386,0.21785,3663.5,4575.4,9.3499,27.051,42.519,2699.7,75.341,120.38,0.32041,79.632,49.87,2627.8,24.155,51.107,3096.0,22.707,65.536,226.53,342.92,94.894,76.968,32.62,8.8461,26.414,6.9458,19.133,1.6729,33.372,13.948,23.914,1.2988,18.813,2.2727,4.9192,2.2909,0.018872,0.84004,0.10735,53.654,43.684,63.168,53.236,21.322,61.885,22.772,37.95,37.717,49.095,46.296,40.148,18.731,1
387,0.21785,3662.1,4558.5,9.3862,27.292,42.218,2703.7,74.797,120.4,0.32213,79.901,50.359,2632.6,23.808,49.746,3097.2,23.177,65.477,226.17,342.72,94.615,77.355,32.62,8.8461,26.414,6.9458,19.133,1.6729,33.372,13.948,23.914,1.2988,18.813,2.2727,4.9192,2.2909,0.018872,0.84004,0.10735,53.654,43.684,63.192,53.439,21.322,59.528,23.022,37.741,39.157,45.947,46.404,41.742,17.597,1
388,0.21223,3619.6,4483.0,9.4601,26.825,41.955,2703.3,74.996,120.39,0.35193,80.085,51.686,2632.7,25.925,50.566,3098.1,23.615,65.5,225.27,342.47,94.719,77.55,32.624,8.8076,26.405,6.7795,18.355,1.6502,33.188,13.802,23.765,1.2869,18.647,2.2476,4.8778,2.3066,0.018872,0.84004,0.10735,53.654,43.684,63.157,53.353,20.743,61.038,22.505,41.79,43.061,47.844,46.556,40.706,16.528,1
389,0.2098,3616.8,4455.5,9.293,26.964,42.361,2704.7,74.455,120.42,0.35141,80.302,49.888,2633.4,24.406,49.63,3101.5,22.749,65.583,225.96,342.28,94.748,77.549,32.624,8.8076,26.405,6.7795,18.355,1.6502,33.188,13.802,23.765,1.2869,18.647,2.2476,4.8778,2.3066,0.018872,0.84004,0.10735,53.654,43.684,63.205,53.683,20.982,62.128,22.39,41.854,37.771,45.677,46.561,40.854,18.553,1
390,0.2067,3678.6,4569.1,9.3286,26.854,42.463,2705.7,74.668,120.4,0.33592,80.279,51.05,2634.6,25.802,50.261,3101.5,22.742,65.634,227.76,342.19,94.559,77.501,31.954,9.1423,26.334,6.8203,19.027,1.6654,33.102,13.914,23.94,1.4003,18.022,2.2911,4.8424,2.2397,0.018327,0.82712,0.1092,53.709,43.87,63.619,54.236,20.317,62.053,22.584,39.904,41.19,47.138,46.399,40.909,18.568,1
391,0.20656,3674.2,4541.2,9.3879,26.365,41.887,2703.9,74.338,120.42,0.33503,80.229,47.549,2633.3,25.37,47.314,3101.7,22.971,65.681,225.14,342.12,94.503,77.173,31.954,9.1423,26.334,6.8203,19.027,1.6654,33.102,13.914,23.94,1.4003,18.022,2.2911,4.8424,2.2397,0.018327,0.82712,0.1092,53.709,43.87,63.695,54.57,20.33,61.11,22.027,40.012,30.886,40.317,46.668,41.599,18.035,1
392,0.27,3713.9,4509.5,9.4444,27.342,42.459,2701.3,75.404,120.42,0.34872,79.924,50.767,2630.2,26.172,49.713,3099.5,23.144,65.63,226.21,341.61,94.651,76.998,32.157,8.7936,26.64,6.8379,18.407,1.7183,33.129,13.832,23.751,1.3327,18.212,2.2622,4.9115,2.3358,0.018327,0.82712,0.1092,53.709,43.87,62.732,53.314,26.644,60.441,22.432,41.397,40.358,45.871,46.612,42.222,17.663,1
393,0.27024,3724.3,4485.7,9.3232,27.222,42.283,2704.0,75.212,120.41,0.35074,80.167,50.846,2634.4,22.15,49.963,3100.7,23.486,65.589,227.46,342.04,94.447,77.869,32.157,8.7936,26.64,6.8379,18.407,1.7183,33.129,13.832,23.751,1.3327,18.212,2.2622,4.9115,2.3358,0.018327,0.82712,0.1092,53.709,43.87,62.552,53.6,26.621,60.377,22.569,41.151,40.59,46.449,46.541,41.01,16.784,1
394,0.2526,3692.0,4544.4,9.4405,26.906,42.603,2705.4,74.612,120.39,0.33899,80.264,49.65,2634.9,24.406,50.291,3102.4,23.332,65.645,227.36,341.87,94.574,77.398,32.695,8.981,26.459,7.1149,18.993,1.6038,33.15,13.604,24.477,1.1983,18.617,2.2508,4.8652,2.2634,0.018327,0.82712,0.1092,53.709,43.87,63.003,54.429,24.756,61.288,22.337,40.456,37.071,47.207,46.587,41.079,17.163,1
395,0.25152,3654.2,4536.3,9.4585,27.064,42.27,2704.7,75.275,120.4,0.33986,80.191,50.51,2633.8,23.148,47.617,3102.5,23.177,65.658,225.69,341.71,94.505,77.23,32.695,8.981,26.459,7.1149,18.993,1.6038,33.15,13.604,24.477,1.1983,18.617,2.2508,4.8652,2.2634,0.020089,0.82861,0.10372,54.185,43.187,63.655,54.526,24.862,60.929,22.344,40.351,39.6,41.018,46.437,41.5,17.543,1
396,0.19774,3606.4,4528.5,9.3529,26.37,42.331,2703.2,74.614,120.4,0.31644,79.924,49.95,2631.1,26.132,50.562,3098.1,22.593,65.612,226.08,342.21,94.705,76.69,32.481,8.8362,26.204,6.9728,18.668,1.6434,33.319,13.948,24.522,1.2202,18.492,2.2893,4.9933,2.2696,0.020089,0.82861,0.10372,54.185,43.187,61.958,53.194,19.433,61.026,22.318,36.95,37.954,47.834,46.296,41.03,18.988,1
397,0.20036,3604.4,4510.9,9.3105,26.257,41.75,2702.6,74.869,120.36,0.31414,79.766,50.164,2632.1,25.999,49.433,3097.2,23.454,65.511,225.35,342.51,94.869,77.296,32.481,8.8362,26.204,6.9728,18.668,1.6434,33.319,13.948,24.522,1.2202,18.492,2.2893,4.9933,2.2696,0.020089,0.82861,0.10372,54.185,43.187,61.993,53.405,19.176,60.747,22.242,37.231,38.582,45.222,46.261,39.639,16.924,1
398,0.2156,3644.4,4520.9,9.2668,27.054,41.992,2706.1,75.03,120.41,0.3516,80.056,51.311,2635.7,26.718,51.914,3100.0,23.486,65.471,225.52,342.21,94.734,77.466,32.033,8.7864,26.611,6.7603,18.672,1.6626,33.087,13.947,23.809,1.2366,18.728,2.3068,4.9357,2.3577,0.020089,0.82861,0.10372,54.185,43.187,62.398,54.074,20.926,62.671,23.139,41.803,41.96,50.964,46.147,41.314,16.836,1
399,0.21477,3612.7,4469.6,9.3783,26.885,42.266,2707.7,75.013,120.36,0.34961,80.276,50.629,2636.9,26.565,50.329,3103.8,22.854,65.533,227.62,341.76,94.846,77.381,32.033,8.7864,26.611,6.7603,18.672,1.6626,33.087,13.947,23.809,1.2366,18.728,2.3068,4.9357,2.3577,0.020089,0.82861,0.10372,54.185,43.187,62.944,54.688,21.007,61.854,22.651,42.046,39.95,47.295,45.854,39.696,18.317,1
400,0.25491,3678.0,4508.0,9.4301,26.958,42.052,2708.5,74.553,120.45,0.35263,80.179,48.977,2637.0,24.432,49.034,3106.2,23.214,65.563,223.32,341.92,94.538,77.23,31.857,8.7911,26.391,6.7882,18.451,1.6412,33.001,13.706,23.713,1.2106,18.332,2.2807,4.7621,2.3413,0.013101,0.81692,0.094344,53.023,43.183,63.698,54.237,25.453,62.171,22.046,41.84,35.089,44.298,46.157,42.523,17.465,1
401,0.25437,3696.1,4490.7,9.3749,26.793,42.309,2708.9,74.897,120.4,0.35342,80.061,51.098,2637.2,27.251,49.641,3105.8,22.472,65.52,225.78,341.71,94.537,77.3,31.857,8.7911,26.391,6.7882,18.451,1.6412,33.001,13.706,23.713,1.2106,18.332,2.2807,4.7621,2.3413,0.013101,0.81692,0.094344,53.023,43.183,63.386,54.443,25.506,60.494,22.186,41.743,41.332,45.703,45.846,40.669,19.23,1
402,0.27589,3690.3,4550.5,9.411,27.124,41.964,2709.6,75.283,120.43,0.3257,80.012,50.806,2639.2,25.878,49.031,3106.7,22.695,65.493,224.19,342.05,94.477,77.397,32.112,8.8667,26.342,6.8148,18.722,1.6799,33.092,13.751,24.132,1.4447,18.262,2.236,4.8917,2.3283,0.013101,0.81692,0.094344,53.023,43.183,63.343,54.304,27.235,62.029,22.508,38.671,40.473,44.292,45.898,41.391,18.702,1
403,0.27737,3720.5,4542.2,9.2516,26.643,42.267,2712.5,74.947,120.4,0.32756,80.222,48.139,2641.5,23.667,48.061,3108.9,23.388,65.472,223.39,342.28,94.448,77.473,32.112,8.8667,26.342,6.8148,18.722,1.6799,33.092,13.751,24.132,1.4447,18.262,2.236,4.8917,2.3283,0.013101,0.81692,0.094344,53.023,43.183,62.823,54.404,27.089,63.146,22.11,38.445,32.623,42.046,45.879,41.515,17.038,1
404,0.25263,3673.7,4488.3,9.3509,26.935,42.459,2711.0,74.737,120.42,0.32958,80.145,49.294,2640.4,25.42,49.841,3107.4,23.521,65.49,222.68,342.49,94.437,77.476,32.517,8.796,26.697,6.8947,18.382,1.6806,33.166,13.867,24.107,1.0717,18.274,2.299,4.8133,2.2687,0.013101,0.81692,0.094344,53.023,43.183,63.471,54.418,25.083,63.043,22.52,39.264,36.022,46.165,45.85,41.876,16.712,1
405,0.25671,3673.7,4525.4,9.3633,27.157,42.508,2709.2,74.641,120.4,0.33153,80.002,49.405,2637.8,25.54,48.957,3106.2,21.765,65.455,223.82,342.33,94.355,77.09,32.517,8.796,26.697,6.8947,18.382,1.6806,33.166,13.867,24.107,1.0717,18.274,2.299,4.8133,2.2687,0.0091507,0.84471,0.12127,53.337,43.222,63.471,53.974,24.681,61.065,22.236,39.026,36.349,44.121,45.334,41.548,20.911,1
406,0.21336,3673.6,4553.6,9.3586,26.791,41.91,2707.2,74.403,120.37,0.33837,79.73,50.353,2635.0,25.741,52.54,3103.7,22.77,65.41,223.41,342.11,94.777,76.79,32.247,8.8008,26.561,6.7579,18.792,1.6794,32.843,13.902,24.578,1.2477,18.42,2.2149,4.7942,2.2905,0.0091507,0.84471,0.12127,53.337,43.222,62.798,54.506,20.989,61.507,22.188,41.285,39.14,52.411,45.146,40.211,18.579,1
407,0.21202,3640.9,4575.6,9.2698,26.78,42.116,2709.1,75.377,120.4,0.34562,79.947,51.584,2638.3,23.858,49.582,3103.6,22.994,65.298,223.28,342.56,94.508,77.431,32.247,8.8008,26.561,6.7579,18.792,1.6794,32.843,13.902,24.578,1.2477,18.42,2.2149,4.7942,2.2905,0.0091507,0.84471,0.12127,53.337,43.222,63.36,54.244,21.12,62.118,22.879,40.401,42.761,45.566,44.938,41.462,18.004,1
408,0.23784,3713.8,4479.3,9.5045,26.913,42.432,2709.1,74.227,120.39,0.35109,80.025,50.731,2638.5,25.577,51.026,3105.0,23.475,65.322,222.44,342.44,94.683,77.426,32.186,8.8542,26.718,6.9771,18.927,1.6828,32.689,13.941,24.728,1.2522,18.298,2.2301,4.7832,2.21,0.0091507,0.84471,0.12127,53.337,43.222,63.359,54.424,23.308,61.055,22.645,40.751,40.251,48.908,44.786,41.279,16.856,1
409,0.23627,3692.8,4533.0,9.3258,26.535,42.557,2709.9,75.04,120.42,0.34693,80.315,50.749,2639.4,26.378,49.807,3107.4,22.207,65.368,219.48,341.91,94.288,77.68,32.186,8.8542,26.718,6.9771,18.927,1.6828,32.689,13.941,24.728,1.2522,18.298,2.2301,4.7832,2.21,0.0091507,0.84471,0.12127,53.337,43.222,63.719,53.781,23.462,60.507,22.089,41.258,40.305,46.087,44.822,41.91,19.819,1
410,0.24402,3655.5,4521.2,9.4028,26.963,42.146,2708.5,73.365,120.36,0.35192,80.208,49.386,2637.1,24.938,50.797,3104.9,23.737,65.419,219.13,341.38,94.648,77.259,31.891,9.0867,26.795,6.7102,18.756,1.6608,33.242,13.769,23.902,1.233,18.402,2.263,4.7136,2.3631,0.021412,0.83686,0.096928,53.807,44.016,62.453,53.575,23.807,62.014,22.4,41.83,36.294,48.379,45.326,40.468,16.205,1
411,0.24353,3624.8,4503.3,9.468,26.895,41.96,2707.1,74.701,120.4,0.35272,80.075,51.794,2636.2,25.689,48.075,3104.4,22.204,65.416,220.77,341.43,94.548,76.985,31.891,9.0867,26.795,6.7102,18.756,1.6608,33.242,13.769,23.902,1.233,18.402,2.263,4.7136,2.3631,0.021412,0.83686,0.096928,53.807,44.016,62.981,53.79,23.856,60.827,22.309,41.732,43.379,42.078,45.257,41.198,19.868,1
412,0.27332,3677.8,4470.2,9.3197,26.845,42.588,2705.8,75.208,120.39,0.33428,79.778,49.726,2634.5,24.091,49.245,3103.9,23.377,65.349,220.99,341.78,94.588,77.05,32.143,8.888,26.282,7.0435,18.403,1.6682,32.744,13.913,23.941,1.4111,18.76,2.2654,4.8844,2.3507,0.021412,0.83686,0.096928,53.807,44.016,64.447,54.595,26.839,60.906,22.284,39.424,37.293,44.786,45.319,40.876,17.111,1
413,0.27319,3704.2,4513.7,9.2919,27.141,42.355,2705.9,74.21,120.44,0.33311,79.857,49.856,2634.8,25.603,51.016,3103.8,22.592,65.288,221.48,341.52,94.51,77.352,32.143,8.888,26.282,7.0435,18.403,1.6682,32.744,13.913,23.941,1.4111,18.76,2.2654,4.8844,2.3507,0.021412,0.83686,0.096928,53.807,44.016,63.992,54.075,26.851,60.15,22.129,39.568,37.675,48.885,45.36,42.086,18.964,1
414,0.25108,3630.6,4550.7,9.3526,26.907,42.427,2708.1,75.606,120.39,0.34977,80.061,49.492,2635.8,24.974,51.607,3104.2,21.77,65.301,222.29,341.57,94.58,77.603,32.373,9.0648,26.357,7.0235,18.091,1.6784,32.896,13.804,23.361,1.3315,18.601,2.2608,4.7698,2.2731,0.021412,0.83686,0.096928,53.807,44.016,62.34,54.531,24.578,59.76,22.231,41.433,36.606,50.254,45.369,41.155,20.888,1
415,0.2527,3606.8,4555.3,9.3342,26.932,42.121,2708.5,74.935,120.35,0.35171,80.118,48.595,2638.0,25.535,51.324,3104.7,23.338,65.368,223.04,342.06,94.64,77.208,32.373,9.0648,26.357,7.0235,18.091,1.6784,32.896,13.804,23.361,1.3315,18.601,2.2608,4.7698,2.2731,0.0098567,0.83668,0.10619,54.485,43.238,62.75,54.475,24.419,63.311,22.446,41.196,33.966,49.599,45.188,40.553,17.195,1
